YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 04 27 11 00 278  8.6  9.2 99.00 99.00 99.00 999 1019.4 999.0 999.0 999.0 99.0 99.00
2021 04 27 12 00 270  7.4  8.0 99.00 99.00 99.00 999 1019.7 999.0 999.0 999.0 99.0 99.00
2021 04 27 13 00 255  9.4  9.9 99.00 99.00 99.00 999 1019.4 999.0 999.0 999.0 99.0 99.00
2021 04 27 14 00 262  9.1 10.3 99.00 99.00 99.00 999 1019.1 999.0 999.0 999.0 99.0 99.00
2021 04 27 15 00 275  9.8 10.5 99.00 99.00 99.00 999 1018.5 999.0 999.0 999.0 99.0 99.00
2021 04 27 16 00 284  4.9  5.6 99.00 99.00 99.00 999 1017.4 999.0 999.0 999.0 99.0 99.00
2021 04 27 17 00 247  8.4  9.4 99.00 99.00 99.00 999 1016.9 999.0 999.0 999.0 99.0 99.00
2021 04 27 18 00 241  6.7  7.2 99.00 99.00 99.00 999 1016.2 999.0 999.0 999.0 99.0 99.00
2021 04 27 19 00 230 11.2 12.1 99.00 99.00 99.00 999 1015.2 999.0 999.0 999.0 99.0 99.00
2021 04 27 20 00 232 14.0 14.8 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2021 04 27 21 00 227 13.7 14.8 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2021 04 27 22 00 227 11.9 12.9 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2021 04 27 23 00 231 12.4 13.2 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2021 04 28 00 00 235 10.5 11.3 99.00 99.00 99.00 999 1014.9 999.0 999.0 999.0 99.0 99.00
2021 04 28 01 00 237  8.9  9.4 99.00 99.00 99.00 999 1015.2 999.0 999.0 999.0 99.0 99.00
2021 04 28 02 00 248  8.0  8.6 99.00 99.00 99.00 999 1015.3 999.0 999.0 999.0 99.0 99.00
2021 04 28 03 00 264  4.6  5.1 99.00 99.00 99.00 999 1015.6 999.0 999.0 999.0 99.0 99.00
2021 04 28 04 00 267  5.9  6.5 99.00 99.00 99.00 999 1015.5 999.0 999.0 999.0 99.0 99.00
2021 04 28 05 00 273  4.5  4.7 99.00 99.00 99.00 999 1015.0 999.0 999.0 999.0 99.0 99.00
2021 04 28 06 00 236  2.7  2.8 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2021 04 28 07 00 247  1.4  1.6 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2021 04 28 08 00  60  6.4  6.7 99.00 99.00 99.00 999 1015.0 999.0 999.0 999.0 99.0 99.00
2021 04 28 09 00  66  6.9  7.2 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2021 04 28 10 00 113  3.9  4.1 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2021 04 28 11 00 155  6.8  7.4 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2021 04 28 12 00 107  5.2  5.4 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2021 04 28 13 00 118  3.2  3.4 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2021 04 28 14 00  86  3.5  3.8 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2021 04 28 15 00  89  3.7  4.4 99.00 99.00 99.00 999 1013.5 999.0 999.0 999.0 99.0 99.00
2021 04 28 16 00  93  4.5  4.8 99.00 99.00 99.00 999 1013.1 999.0 999.0 999.0 99.0 99.00
2021 04 28 17 00  96  3.8  4.1 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2021 04 28 18 00 106  3.0  3.2 99.00 99.00 99.00 999 1011.6 999.0 999.0 999.0 99.0 99.00
2021 04 28 19 00 111  3.6  4.0 99.00 99.00 99.00 999 1011.4 999.0 999.0 999.0 99.0 99.00
2021 04 28 20 00 134  4.4  4.7 99.00 99.00 99.00 999 1010.9 999.0 999.0 999.0 99.0 99.00
2021 04 28 21 00 129  5.2  5.4 99.00 99.00 99.00 999 1010.4 999.0 999.0 999.0 99.0 99.00
2021 04 28 22 00 121  6.1  6.2 99.00 99.00 99.00 999 1010.0 999.0 999.0 999.0 99.0 99.00
2021 04 28 23 00 134  4.7  5.1 99.00 99.00 99.00 999 1010.6 999.0 999.0 999.0 99.0 99.00
2021 04 29 00 00  65  4.5  4.6 99.00 99.00 99.00 999 1011.1 999.0 999.0 999.0 99.0 99.00
2021 04 29 01 00  54  2.2  2.4 99.00 99.00 99.00 999 1012.2 999.0 999.0 999.0 99.0 99.00
2021 04 29 02 00  41  7.4  7.6 99.00 99.00 99.00 999 1011.7 999.0 999.0 999.0 99.0 99.00
2021 04 29 03 00 157  6.7  7.0 99.00 99.00 99.00 999 1010.5 999.0 999.0 999.0 99.0 99.00
2021 04 29 04 00 156  8.4  9.0 99.00 99.00 99.00 999 1009.1 999.0 999.0 999.0 99.0 99.00
2021 04 29 05 00  85  2.5  2.7 99.00 99.00 99.00 999 1009.7 999.0 999.0 999.0 99.0 99.00
2021 04 29 06 00  37  1.4  1.8 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2021 04 29 07 00 324  2.0  2.3 99.00 99.00 99.00 999 1010.1 999.0 999.0 999.0 99.0 99.00
2021 04 29 08 00 356  2.9  3.1 99.00 99.00 99.00 999 1010.1 999.0 999.0 999.0 99.0 99.00
2021 04 29 09 00 113  0.4  0.4 99.00 99.00 99.00 999 1009.5 999.0 999.0 999.0 99.0 99.00
2021 04 29 10 00 118  1.6  1.9 99.00 99.00 99.00 999 1009.3 999.0 999.0 999.0 99.0 99.00
2021 04 29 11 00   0  0.0  0.0 99.00 99.00 99.00 999 1010.6 999.0 999.0 999.0 99.0 99.00
2021 04 29 12 00  99  2.8  2.9 99.00 99.00 99.00 999 1010.2 999.0 999.0 999.0 99.0 99.00
2021 04 29 13 00 140  5.3  5.5 99.00 99.00 99.00 999 1010.1 999.0 999.0 999.0 99.0 99.00
2021 04 29 14 00 140  6.0  6.1 99.00 99.00 99.00 999 1008.9 999.0 999.0 999.0 99.0 99.00
2021 04 29 15 00 117  3.9  4.3 99.00 99.00 99.00 999 1009.0 999.0 999.0 999.0 99.0 99.00
2021 04 29 16 00  86  2.9  3.0 99.00 99.00 99.00 999 1008.8 999.0 999.0 999.0 99.0 99.00
2021 04 29 17 00 162  3.1  3.3 99.00 99.00 99.00 999 1008.2 999.0 999.0 999.0 99.0 99.00
2021 04 29 18 00 164  5.0  5.3 99.00 99.00 99.00 999 1007.8 999.0 999.0 999.0 99.0 99.00
2021 04 29 19 00 153  1.3  1.4 99.00 99.00 99.00 999 1007.0 999.0 999.0 999.0 99.0 99.00
2021 04 29 20 00 126  3.2  3.3 99.00 99.00 99.00 999 1005.3 999.0 999.0 999.0 99.0 99.00
2021 04 29 21 00  58  3.5  3.8 99.00 99.00 99.00 999 1004.4 999.0 999.0 999.0 99.0 99.00
2021 04 29 22 00 113  4.7  4.9 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2021 04 29 23 00 133  5.8  6.1 99.00 99.00 99.00 999 1002.2 999.0 999.0 999.0 99.0 99.00
2021 04 30 00 00 180  4.1  4.5 99.00 99.00 99.00 999 1001.9 999.0 999.0 999.0 99.0 99.00
2021 04 30 01 00 196  4.7  5.0 99.00 99.00 99.00 999 1000.7 999.0 999.0 999.0 99.0 99.00
2021 04 30 02 00 208  6.8  7.3 99.00 99.00 99.00 999  999.1 999.0 999.0 999.0 99.0 99.00
2021 04 30 03 00 237  9.8 10.9 99.00 99.00 99.00 999  998.6 999.0 999.0 999.0 99.0 99.00
2021 04 30 04 00 213 14.7 15.9 99.00 99.00 99.00 999  995.4 999.0 999.0 999.0 99.0 99.00
2021 04 30 05 00 212 12.4 13.1 99.00 99.00 99.00 999  994.1 999.0 999.0 999.0 99.0 99.00
2021 04 30 06 00 230  8.2  9.1 99.00 99.00 99.00 999  993.6 999.0 999.0 999.0 99.0 99.00
2021 04 30 07 00 256  7.2  7.7 99.00 99.00 99.00 999  993.6 999.0 999.0 999.0 99.0 99.00
2021 04 30 08 00 259  7.2  7.6 99.00 99.00 99.00 999  993.0 999.0 999.0 999.0 99.0 99.00
2021 04 30 09 00 231  8.9  9.6 99.00 99.00 99.00 999  991.3 999.0 999.0 999.0 99.0 99.00
2021 04 30 10 00 332  5.7  6.2 99.00 99.00 99.00 999  991.9 999.0 999.0 999.0 99.0 99.00
2021 04 30 11 00 291  5.1  5.3 99.00 99.00 99.00 999  993.4 999.0 999.0 999.0 99.0 99.00
2021 04 30 12 00 266 10.7 11.1 99.00 99.00 99.00 999  993.7 999.0 999.0 999.0 99.0 99.00
2021 04 30 13 00 260  9.1  9.6 99.00 99.00 99.00 999  994.2 999.0 999.0 999.0 99.0 99.00
2021 04 30 14 00 260  9.5 10.2 99.00 99.00 99.00 999  993.7 999.0 999.0 999.0 99.0 99.00
2021 04 30 15 00 246 10.0 11.1 99.00 99.00 99.00 999  993.6 999.0 999.0 999.0 99.0 99.00
2021 04 30 16 00 269  9.7 10.3 99.00 99.00 99.00 999  993.2 999.0 999.0 999.0 99.0 99.00
2021 04 30 17 00 280 12.0 12.7 99.00 99.00 99.00 999  992.9 999.0 999.0 999.0 99.0 99.00
2021 04 30 18 00 282 13.2 14.6 99.00 99.00 99.00 999  993.2 999.0 999.0 999.0 99.0 99.00
2021 04 30 19 00 294 14.8 15.9 99.00 99.00 99.00 999  993.0 999.0 999.0 999.0 99.0 99.00
2021 04 30 20 00 257 10.1 10.8 99.00 99.00 99.00 999  993.5 999.0 999.0 999.0 99.0 99.00
2021 04 30 21 00 255 10.5 11.2 99.00 99.00 99.00 999  993.8 999.0 999.0 999.0 99.0 99.00
2021 04 30 22 00 291 14.9 16.1 99.00 99.00 99.00 999  994.1 999.0 999.0 999.0 99.0 99.00
2021 04 30 23 00 299 13.5 16.4 99.00 99.00 99.00 999  995.6 999.0 999.0 999.0 99.0 99.00
2021 05 01 00 00 296 15.7 18.7 99.00 99.00 99.00 999  996.2 999.0 999.0 999.0 99.0 99.00
2021 05 01 01 00 295 13.8 14.7 99.00 99.00 99.00 999  997.0 999.0 999.0 999.0 99.0 99.00
2021 05 01 02 00 305 16.4 18.3 99.00 99.00 99.00 999  998.2 999.0 999.0 999.0 99.0 99.00
2021 05 01 03 00 302 16.0 19.6 99.00 99.00 99.00 999  998.5 999.0 999.0 999.0 99.0 99.00
2021 05 01 04 00 295 14.9 17.5 99.00 99.00 99.00 999  998.9 999.0 999.0 999.0 99.0 99.00
2021 05 01 05 00 319 15.4 17.7 99.00 99.00 99.00 999  999.8 999.0 999.0 999.0 99.0 99.00
2021 05 01 06 00 293 15.6 16.9 99.00 99.00 99.00 999 1000.4 999.0 999.0 999.0 99.0 99.00
2021 05 01 07 00 293 12.8 14.3 99.00 99.00 99.00 999 1001.1 999.0 999.0 999.0 99.0 99.00
2021 05 01 08 00 299 11.0 12.1 99.00 99.00 99.00 999 1001.8 999.0 999.0 999.0 99.0 99.00
2021 05 01 09 00 301 11.0 12.3 99.00 99.00 99.00 999 1002.7 999.0 999.0 999.0 99.0 99.00
2021 05 01 10 00 305 10.1 11.0 99.00 99.00 99.00 999 1004.0 999.0 999.0 999.0 99.0 99.00
2021 05 01 11 00 310  7.9  8.8 99.00 99.00 99.00 999 1005.3 999.0 999.0 999.0 99.0 99.00
2021 05 01 12 00 329 11.2 12.9 99.00 99.00 99.00 999 1006.5 999.0 999.0 999.0 99.0 99.00
2021 05 01 13 00 318  9.3 10.2 99.00 99.00 99.00 999 1007.4 999.0 999.0 999.0 99.0 99.00
2021 05 01 14 00 316 10.5 11.0 99.00 99.00 99.00 999 1008.0 999.0 999.0 999.0 99.0 99.00
2021 05 01 15 00 314 10.1 11.1 99.00 99.00 99.00 999 1008.7 999.0 999.0 999.0 99.0 99.00
2021 05 01 16 00 295  6.9  7.7 99.00 99.00 99.00 999 1009.0 999.0 999.0 999.0 99.0 99.00
2021 05 01 17 00 251  6.4  7.5 99.00 99.00 99.00 999 1009.1 999.0 999.0 999.0 99.0 99.00
2021 05 01 18 00 228  8.9  9.1 99.00 99.00 99.00 999 1009.1 999.0 999.0 999.0 99.0 99.00
2021 05 01 19 00 245 11.0 11.9 99.00 99.00 99.00 999 1008.9 999.0 999.0 999.0 99.0 99.00
2021 05 01 20 00 249 10.1 10.5 99.00 99.00 99.00 999 1009.0 999.0 999.0 999.0 99.0 99.00
2021 05 01 21 00 267  7.3  7.7 99.00 99.00 99.00 999 1009.4 999.0 999.0 999.0 99.0 99.00
2021 05 01 22 00 295  6.8  7.2 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2021 05 01 23 00 284  4.9  5.9 99.00 99.00 99.00 999 1010.1 999.0 999.0 999.0 99.0 99.00
2021 05 02 00 00 292  5.4  5.6 99.00 99.00 99.00 999 1010.6 999.0 999.0 999.0 99.0 99.00
2021 05 02 01 00 279  7.4  7.7 99.00 99.00 99.00 999 1011.0 999.0 999.0 999.0 99.0 99.00
2021 05 02 02 00 255  7.9  8.2 99.00 99.00 99.00 999 1011.5 999.0 999.0 999.0 99.0 99.00
2021 05 02 03 00 249  5.5  5.9 99.00 99.00 99.00 999 1011.8 999.0 999.0 999.0 99.0 99.00
2021 05 02 04 00 226  6.5  7.2 99.00 99.00 99.00 999 1011.7 999.0 999.0 999.0 99.0 99.00
2021 05 02 05 00 229  6.9  7.2 99.00 99.00 99.00 999 1011.1 999.0 999.0 999.0 99.0 99.00
2021 05 02 06 00 227  9.5 10.2 99.00 99.00 99.00 999 1010.5 999.0 999.0 999.0 99.0 99.00
2021 05 02 07 00 222  8.1  8.7 99.00 99.00 99.00 999 1010.4 999.0 999.0 999.0 99.0 99.00
2021 05 02 08 00 235  7.4  8.2 99.00 99.00 99.00 999 1010.5 999.0 999.0 999.0 99.0 99.00
2021 05 02 09 00 209  9.0  9.8 99.00 99.00 99.00 999 1009.1 999.0 999.0 999.0 99.0 99.00
2021 05 02 10 00 211 10.7 11.7 99.00 99.00 99.00 999 1008.7 999.0 999.0 999.0 99.0 99.00
2021 05 02 11 00 220 12.1 13.4 99.00 99.00 99.00 999 1008.4 999.0 999.0 999.0 99.0 99.00
2021 05 02 12 00 226 12.8 13.7 99.00 99.00 99.00 999 1008.1 999.0 999.0 999.0 99.0 99.00
2021 05 02 13 00 226 13.6 14.6 99.00 99.00 99.00 999 1007.4 999.0 999.0 999.0 99.0 99.00
2021 05 02 14 00 225 12.4 13.8 99.00 99.00 99.00 999 1007.2 999.0 999.0 999.0 99.0 99.00
2021 05 02 15 00 224 11.4 12.8 99.00 99.00 99.00 999 1006.8 999.0 999.0 999.0 99.0 99.00
2021 05 02 16 00 231 11.6 12.5 99.00 99.00 99.00 999 1006.8 999.0 999.0 999.0 99.0 99.00
2021 05 02 17 00 225 11.2 12.0 99.00 99.00 99.00 999 1006.0 999.0 999.0 999.0 99.0 99.00
2021 05 02 18 00 223 10.9 11.6 99.00 99.00 99.00 999 1005.1 999.0 999.0 999.0 99.0 99.00
2021 05 02 19 00 234 10.7 11.7 99.00 99.00 99.00 999 1005.2 999.0 999.0 999.0 99.0 99.00
2021 05 02 20 00 236  9.5 10.3 99.00 99.00 99.00 999 1005.6 999.0 999.0 999.0 99.0 99.00
2021 05 02 21 00 250  9.6 10.2 99.00 99.00 99.00 999 1006.5 999.0 999.0 999.0 99.0 99.00
2021 05 02 22 00 240 10.2 11.3 99.00 99.00 99.00 999 1006.7 999.0 999.0 999.0 99.0 99.00
2021 05 02 23 00 280  6.9  8.1 99.00 99.00 99.00 999 1008.0 999.0 999.0 999.0 99.0 99.00
2021 05 03 00 00 288  8.5  9.0 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2021 05 03 01 00 302  6.9  7.3 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2021 05 03 02 00 317  3.6  3.8 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2021 05 03 03 00 289  3.9  4.1 99.00 99.00 99.00 999 1009.9 999.0 999.0 999.0 99.0 99.00
2021 05 03 04 00 228  7.3  7.5 99.00 99.00 99.00 999 1010.2 999.0 999.0 999.0 99.0 99.00
2021 05 03 05 00 239  6.7  6.9 99.00 99.00 99.00 999 1010.6 999.0 999.0 999.0 99.0 99.00
2021 05 03 06 00 254  7.3  7.4 99.00 99.00 99.00 999 1010.6 999.0 999.0 999.0 99.0 99.00
2021 05 03 07 00 256  6.2  6.3 99.00 99.00 99.00 999 1011.0 999.0 999.0 999.0 99.0 99.00
2021 05 03 08 00 277  5.3  5.6 99.00 99.00 99.00 999 1011.1 999.0 999.0 999.0 99.0 99.00
2021 05 03 09 00 306  3.8  4.1 99.00 99.00 99.00 999 1011.6 999.0 999.0 999.0 99.0 99.00
2021 05 03 10 00   1  3.0  3.2 99.00 99.00 99.00 999 1012.1 999.0 999.0 999.0 99.0 99.00
2021 05 03 11 00  29  4.0  4.0 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2021 05 03 12 00  47  5.4  5.5 99.00 99.00 99.00 999 1013.1 999.0 999.0 999.0 99.0 99.00
2021 05 03 13 00  68  5.5  5.6 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2021 05 03 14 00  63  8.1  8.3 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2021 05 03 15 00  72  6.2  6.6 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2021 05 03 16 00  54  7.9  8.0 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2021 05 03 17 00  50  6.8  6.9 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2021 05 03 18 00 115  4.4  5.4 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2021 05 03 19 00 115  5.1  5.3 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2021 05 03 20 00  85  3.1  3.3 99.00 99.00 99.00 999 1012.2 999.0 999.0 999.0 99.0 99.00
2021 05 03 21 00  74  6.5  6.7 99.00 99.00 99.00 999 1011.6 999.0 999.0 999.0 99.0 99.00
2021 05 03 22 00  86  7.0  7.6 99.00 99.00 99.00 999 1011.9 999.0 999.0 999.0 99.0 99.00
2021 05 03 23 00  81  4.7  5.5 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2021 05 04 00 00  54  5.1  5.4 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2021 05 04 01 00  46  7.1  7.4 99.00 99.00 99.00 999 1012.2 999.0 999.0 999.0 99.0 99.00
2021 05 04 02 00 114  2.8  3.0 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2021 05 04 03 00 125  3.0  3.2 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2021 05 04 04 00  61  4.8  4.9 99.00 99.00 99.00 999 1011.2 999.0 999.0 999.0 99.0 99.00
2021 05 04 05 00  48  7.4  7.7 99.00 99.00 99.00 999 1009.9 999.0 999.0 999.0 99.0 99.00
2021 05 04 06 00  66  6.5  6.8 99.00 99.00 99.00 999 1009.2 999.0 999.0 999.0 99.0 99.00
2021 05 04 07 00  67  6.7  6.8 99.00 99.00 99.00 999 1008.1 999.0 999.0 999.0 99.0 99.00
2021 05 04 08 00  61  7.3  7.6 99.00 99.00 99.00 999 1007.4 999.0 999.0 999.0 99.0 99.00
2021 05 04 09 00  71  6.7  6.8 99.00 99.00 99.00 999 1006.8 999.0 999.0 999.0 99.0 99.00
2021 05 04 10 00  46  8.8  9.5 99.00 99.00 99.00 999 1005.8 999.0 999.0 999.0 99.0 99.00
2021 05 04 11 00  38  9.2  9.6 99.00 99.00 99.00 999 1005.8 999.0 999.0 999.0 99.0 99.00
2021 05 04 12 00  32  9.5 10.5 99.00 99.00 99.00 999 1005.7 999.0 999.0 999.0 99.0 99.00
2021 05 04 13 00  15  8.5  8.9 99.00 99.00 99.00 999 1005.5 999.0 999.0 999.0 99.0 99.00
2021 05 04 14 00  16  8.0  9.3 99.00 99.00 99.00 999 1005.5 999.0 999.0 999.0 99.0 99.00
2021 05 04 15 00 358  7.4  7.7 99.00 99.00 99.00 999 1006.6 999.0 999.0 999.0 99.0 99.00
2021 05 04 16 00 358  8.6  9.7 99.00 99.00 99.00 999 1007.6 999.0 999.0 999.0 99.0 99.00
2021 05 04 17 00   4 10.8 11.6 99.00 99.00 99.00 999 1007.5 999.0 999.0 999.0 99.0 99.00
2021 05 04 18 00   7 10.5 11.4 99.00 99.00 99.00 999 1007.6 999.0 999.0 999.0 99.0 99.00
2021 05 04 19 00   6  8.5  9.2 99.00 99.00 99.00 999 1008.7 999.0 999.0 999.0 99.0 99.00
2021 05 04 20 00 358  7.9  8.8 99.00 99.00 99.00 999 1009.7 999.0 999.0 999.0 99.0 99.00
2021 05 04 21 00  21  9.1  9.9 99.00 99.00 99.00 999 1009.1 999.0 999.0 999.0 99.0 99.00
2021 05 04 22 00  24  8.1  9.2 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2021 05 04 23 00  21  5.5  6.0 99.00 99.00 99.00 999 1011.1 999.0 999.0 999.0 99.0 99.00
2021 05 05 00 00  28  5.9  6.4 99.00 99.00 99.00 999 1011.5 999.0 999.0 999.0 99.0 99.00
2021 05 05 01 00  34  4.8  5.0 99.00 99.00 99.00 999 1011.9 999.0 999.0 999.0 99.0 99.00
2021 05 05 02 00  58  7.0  7.3 99.00 99.00 99.00 999 1011.3 999.0 999.0 999.0 99.0 99.00
2021 05 05 03 00  77  3.1  3.3 99.00 99.00 99.00 999 1012.4 999.0 999.0 999.0 99.0 99.00
2021 05 05 04 00  60  4.3  4.6 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2021 05 05 05 00  68  6.0  6.4 99.00 99.00 99.00 999 1010.9 999.0 999.0 999.0 99.0 99.00
2021 05 05 06 00 116  5.1  5.5 99.00 99.00 99.00 999 1010.5 999.0 999.0 999.0 99.0 99.00
2021 05 05 07 00  82  5.5  5.7 99.00 99.00 99.00 999 1009.1 999.0 999.0 999.0 99.0 99.00
2021 05 05 08 00  84  3.0  3.4 99.00 99.00 99.00 999 1009.2 999.0 999.0 999.0 99.0 99.00
2021 05 05 09 00 113  0.9  1.0 99.00 99.00 99.00 999 1009.6 999.0 999.0 999.0 99.0 99.00
2021 05 05 10 00 135  4.4  4.7 99.00 99.00 99.00 999 1009.3 999.0 999.0 999.0 99.0 99.00
2021 05 05 11 00 127  3.5  3.9 99.00 99.00 99.00 999 1009.4 999.0 999.0 999.0 99.0 99.00
2021 05 05 12 00 130  4.3  4.6 99.00 99.00 99.00 999 1009.1 999.0 999.0 999.0 99.0 99.00
2021 05 05 13 00 106  2.7  2.9 99.00 99.00 99.00 999 1008.9 999.0 999.0 999.0 99.0 99.00
2021 05 05 14 00  72  3.1  3.4 99.00 99.00 99.00 999 1008.3 999.0 999.0 999.0 99.0 99.00
2021 05 05 15 00  60  3.8  4.2 99.00 99.00 99.00 999 1007.9 999.0 999.0 999.0 99.0 99.00
2021 05 05 16 00  50  3.7  4.0 99.00 99.00 99.00 999 1007.4 999.0 999.0 999.0 99.0 99.00
2021 05 05 17 00  49  5.4  5.6 99.00 99.00 99.00 999 1006.0 999.0 999.0 999.0 99.0 99.00
2021 05 05 18 00  55  4.0  4.2 99.00 99.00 99.00 999 1005.9 999.0 999.0 999.0 99.0 99.00
2021 05 05 19 00  29  5.8  6.2 99.00 99.00 99.00 999 1004.5 999.0 999.0 999.0 99.0 99.00
2021 05 05 20 00  45  4.0  4.3 99.00 99.00 99.00 999 1004.6 999.0 999.0 999.0 99.0 99.00
2021 05 05 21 00  31  6.2  6.5 99.00 99.00 99.00 999 1004.8 999.0 999.0 999.0 99.0 99.00
2021 05 05 22 00  32  4.3  4.4 99.00 99.00 99.00 999 1004.7 999.0 999.0 999.0 99.0 99.00
2021 05 05 23 00 341  4.0  4.1 99.00 99.00 99.00 999 1005.1 999.0 999.0 999.0 99.0 99.00
2021 05 06 00 00 338  6.3  6.5 99.00 99.00 99.00 999 1005.8 999.0 999.0 999.0 99.0 99.00
2021 05 06 01 00 325  4.5  4.7 99.00 99.00 99.00 999 1006.9 999.0 999.0 999.0 99.0 99.00
2021 05 06 02 00 341  4.0  4.4 99.00 99.00 99.00 999 1007.1 999.0 999.0 999.0 99.0 99.00
2021 05 06 03 00 311  3.2  3.8 99.00 99.00 99.00 999 1007.5 999.0 999.0 999.0 99.0 99.00
2021 05 06 04 00 318  2.9  3.1 99.00 99.00 99.00 999 1007.8 999.0 999.0 999.0 99.0 99.00
2021 05 06 05 00 318  1.7  1.9 99.00 99.00 99.00 999 1007.7 999.0 999.0 999.0 99.0 99.00
2021 05 06 06 00 256  2.2  2.2 99.00 99.00 99.00 999 1007.7 999.0 999.0 999.0 99.0 99.00
2021 05 06 07 00 270  3.7  3.8 99.00 99.00 99.00 999 1007.7 999.0 999.0 999.0 99.0 99.00
2021 05 06 08 00 294  7.2  7.6 99.00 99.00 99.00 999 1007.9 999.0 999.0 999.0 99.0 99.00
2021 05 06 09 00 302  8.0  9.3 99.00 99.00 99.00 999 1008.4 999.0 999.0 999.0 99.0 99.00
2021 05 06 10 00 296  7.2  7.7 99.00 99.00 99.00 999 1009.3 999.0 999.0 999.0 99.0 99.00
2021 05 06 11 00 291  6.9  7.4 99.00 99.00 99.00 999 1010.1 999.0 999.0 999.0 99.0 99.00
2021 05 06 12 00 280  7.5  8.2 99.00 99.00 99.00 999 1010.8 999.0 999.0 999.0 99.0 99.00
2021 05 06 13 00 305  8.6  9.1 99.00 99.00 99.00 999 1011.3 999.0 999.0 999.0 99.0 99.00
2021 05 06 14 00 319  9.6 10.7 99.00 99.00 99.00 999 1011.4 999.0 999.0 999.0 99.0 99.00
2021 05 06 15 00 319  9.3 10.7 99.00 99.00 99.00 999 1011.7 999.0 999.0 999.0 99.0 99.00
2021 05 06 16 00 322  9.0 10.6 99.00 99.00 99.00 999 1011.9 999.0 999.0 999.0 99.0 99.00
2021 05 06 17 00 316  8.0  9.0 99.00 99.00 99.00 999 1011.8 999.0 999.0 999.0 99.0 99.00
2021 05 06 18 00 294  6.5  6.9 99.00 99.00 99.00 999 1011.8 999.0 999.0 999.0 99.0 99.00
2021 05 06 19 00 302  6.5  7.4 99.00 99.00 99.00 999 1011.3 999.0 999.0 999.0 99.0 99.00
2021 05 06 20 00 226  8.4  9.0 99.00 99.00 99.00 999 1011.3 999.0 999.0 999.0 99.0 99.00
2021 05 06 21 00 223  7.9  8.7 99.00 99.00 99.00 999 1011.7 999.0 999.0 999.0 99.0 99.00
2021 05 06 22 00 237  8.0  8.4 99.00 99.00 99.00 999 1012.2 999.0 999.0 999.0 99.0 99.00
2021 05 06 23 00 241  7.6  8.2 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2021 05 07 00 00 239  6.8  7.1 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2021 05 07 01 00 223  6.8  7.0 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
