YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
89 01 03 17 309 08.6 10.4 99.00 99.00 99.00 999 1005.8  03.1 999.0 999.0 99.0
89 01 03 18 293 07.5 08.0 99.00 99.00 99.00 999 1005.0  02.9 999.0 999.0 99.0
89 01 03 19 299 04.2 04.9 99.00 99.00 99.00 999 1004.6  03.7 999.0 999.0 99.0
89 01 03 20 299 05.3 06.7 99.00 99.00 99.00 999 1004.0  03.6 999.0 999.0 99.0
89 01 03 21 324 05.3 06.1 99.00 99.00 99.00 999 1003.7  02.9 999.0 999.0 99.0
89 01 03 22 308 05.2 05.7 99.00 99.00 99.00 999 1003.5  01.7 999.0 999.0 99.0
89 01 03 23 311 06.2 06.7 99.00 99.00 99.00 999 1002.9  01.1 999.0 999.0 99.0
89 01 04 00 330 05.1 06.0 99.00 99.00 99.00 999 1002.0  00.6 999.0 999.0 99.0
89 01 04 01 347 04.9 05.6 99.00 99.00 99.00 999 1001.1  00.5 999.0 999.0 99.0
89 01 04 02 341 05.8 06.2 99.00 99.00 99.00 999 1000.8  00.3 999.0 999.0 99.0
89 01 04 03 348 07.9 08.7 99.00 99.00 99.00 999 0999.8  00.1 999.0 999.0 99.0
89 01 04 04 007 11.1 12.4 99.00 99.00 99.00 999 0998.7 -00.5 999.0 999.0 99.0
89 01 04 05 004 13.2 14.6 99.00 99.00 99.00 999 0998.3 -01.1 999.0 999.0 99.0
89 01 04 06 002 12.4 13.6 99.00 99.00 99.00 999 0998.5 -01.9 999.0 999.0 99.0
89 01 04 07 354 13.1 15.1 99.00 99.00 99.00 999 0998.1 -02.3 999.0 999.0 99.0
89 01 04 08 348 14.8 17.2 99.00 99.00 99.00 999 0997.5 -03.1 999.0 999.0 99.0
89 01 04 09 348 13.5 15.8 99.00 99.00 99.00 999 0998.4 -04.0 999.0 999.0 99.0
89 01 04 10 344 14.6 16.4 99.00 99.00 99.00 999 0999.3 -04.6 999.0 999.0 99.0
89 01 04 11 352 13.5 15.3 99.00 99.00 99.00 999 1000.6 -05.5 999.0 999.0 99.0
89 01 04 12 346 13.6 15.0 99.00 99.00 99.00 999 1002.3 -06.3 999.0 999.0 99.0
89 01 04 13 329 12.7 13.8 99.00 99.00 99.00 999 1003.6 -07.5 999.0 999.0 99.0
89 01 04 14 340 13.8 14.9 99.00 99.00 99.00 999 1004.0 -07.5 999.0 999.0 99.0
89 01 04 15 333 13.1 14.7 99.00 99.00 99.00 999 1004.2 -08.3 999.0 999.0 99.0
89 01 04 16 329 12.9 15.2 99.00 99.00 99.00 999 1004.5 -08.4 999.0 999.0 99.0
89 01 04 17 332 14.1 15.7 99.00 99.00 99.00 999 1004.3 -07.8 999.0 999.0 99.0
89 01 04 18 307 14.0 16.7 99.00 99.00 99.00 999 1004.1 -07.2 999.0 999.0 99.0
89 01 04 19 320 16.8 18.7 99.00 99.00 99.00 999 1004.2 -07.3 999.0 999.0 99.0
89 01 04 20 323 16.4 19.4 99.00 99.00 99.00 999 1004.7 -07.1 999.0 999.0 99.0
89 01 04 21 324 20.2 22.6 99.00 99.00 99.00 999 1005.6 -07.2 999.0 999.0 99.0
89 01 04 22 321 17.7 19.6 99.00 99.00 99.00 999 1007.4 -08.5 999.0 999.0 99.0
89 01 04 23 328 18.1 21.6 99.00 99.00 99.00 999 1008.9 -09.6 999.0 999.0 99.0
89 01 05 00 325 19.6 22.7 99.00 99.00 99.00 999 1009.9 -10.4 999.0 999.0 99.0
89 01 05 01 323 16.3 18.5 99.00 99.00 99.00 999 1010.9 -11.0 999.0 999.0 99.0
89 01 05 02 322 16.4 19.0 99.00 99.00 99.00 999 1011.6 -11.7 999.0 999.0 99.0
89 01 05 03 316 15.8 18.4 99.00 99.00 99.00 999 1011.6 -11.6 999.0 999.0 99.0
89 01 05 04 315 16.1 19.3 99.00 99.00 99.00 999 1011.4 -11.6 999.0 999.0 99.0
89 01 05 05 298 13.4 15.0 99.00 99.00 99.00 999 1010.9 -11.7 999.0 999.0 99.0
89 01 05 06 298 14.7 17.2 99.00 99.00 99.00 999 1011.0 -12.2 999.0 999.0 99.0
89 01 05 07 297 15.6 18.2 99.00 99.00 99.00 999 1011.2 -12.6 999.0 999.0 99.0
89 01 05 08 295 13.5 14.9 99.00 99.00 99.00 999 1011.4 -12.5 999.0 999.0 99.0
89 01 05 09 298 14.4 16.6 99.00 99.00 99.00 999 1011.5 -12.3 999.0 999.0 99.0
89 01 05 10 293 16.0 19.7 99.00 99.00 99.00 999 1011.2 -11.8 999.0 999.0 99.0
89 01 05 11 291 15.5 18.3 99.00 99.00 99.00 999 1011.7 -11.7 999.0 999.0 99.0
89 01 05 12 302 16.9 19.4 99.00 99.00 99.00 999 1012.5 -11.9 999.0 999.0 99.0
89 01 05 13 305 15.6 19.1 99.00 99.00 99.00 999 1013.2 -11.0 999.0 999.0 99.0
89 01 05 14 301 14.3 16.4 99.00 99.00 99.00 999 1014.1 -09.9 999.0 999.0 99.0
89 01 05 15 305 13.3 15.8 99.00 99.00 99.00 999 1014.6 -08.7 999.0 999.0 99.0
89 01 05 16 310 15.5 17.8 99.00 99.00 99.00 999 1014.2 -07.8 999.0 999.0 99.0
89 01 05 17 292 12.7 15.1 99.00 99.00 99.00 999 1014.1 -06.8 999.0 999.0 99.0
89 01 05 18 291 13.7 15.2 99.00 99.00 99.00 999 1014.0 -06.3 999.0 999.0 99.0
89 01 05 19 295 12.6 14.7 99.00 99.00 99.00 999 1014.9 -05.6 999.0 999.0 99.0
89 01 05 20 311 12.1 13.6 99.00 99.00 99.00 999 1015.2 -05.0 999.0 999.0 99.0
89 01 05 21 304 12.5 14.9 99.00 99.00 99.00 999 1016.2 -04.8 999.0 999.0 99.0
89 01 05 22 286 13.9 15.2 99.00 99.00 99.00 999 1017.4 -05.4 999.0 999.0 99.0
89 01 05 23 292 12.4 14.7 99.00 99.00 99.00 999 1018.7 -05.6 999.0 999.0 99.0
89 01 06 00 291 11.7 13.4 99.00 99.00 99.00 999 1019.3 -05.8 999.0 999.0 99.0
89 01 06 01 292 12.1 14.0 99.00 99.00 99.00 999 1020.0 -06.2 999.0 999.0 99.0
89 01 06 02 301 11.3 13.4 99.00 99.00 99.00 999 1020.9 -06.6 999.0 999.0 99.0
89 01 06 03 307 10.8 12.6 99.00 99.00 99.00 999 1021.6 -07.0 999.0 999.0 99.0
89 01 06 04 297 09.4 10.8 99.00 99.00 99.00 999 1022.5 -07.3 999.0 999.0 99.0
89 01 06 05 319 10.4 11.9 99.00 99.00 99.00 999 1022.4 -07.5 999.0 999.0 99.0
89 01 06 06 321 10.0 11.7 99.00 99.00 99.00 999 1022.6 -07.6 999.0 999.0 99.0
89 01 06 07 324 08.6 10.7 99.00 99.00 99.00 999 1023.6 -07.5 999.0 999.0 99.0
89 01 06 08 325 08.0 09.2 99.00 99.00 99.00 999 1024.4 -07.9 999.0 999.0 99.0
89 01 06 09 335 07.2 08.8 99.00 99.00 99.00 999 1024.3 -07.8 999.0 999.0 99.0
89 01 06 10 350 08.3 09.2 99.00 99.00 99.00 999 1024.4 -08.2 999.0 999.0 99.0
89 01 06 11 360 06.2 07.1 99.00 99.00 99.00 999 1025.3 -08.3 999.0 999.0 99.0
89 01 06 12 005 06.1 06.7 99.00 99.00 99.00 999 1025.7 -08.2 999.0 999.0 99.0
89 01 06 13 032 04.4 04.9 99.00 99.00 99.00 999 1026.1 -07.9 999.0 999.0 99.0
89 01 06 14 059 02.7 03.3 99.00 99.00 99.00 999 1027.5 -07.0 999.0 999.0 99.0
89 01 06 15 069 02.5 03.1 99.00 99.00 99.00 999 1027.5 -06.3 999.0 999.0 99.0
89 01 06 16 075 02.3 03.1 99.00 99.00 99.00 999 1026.7 -05.4 999.0 999.0 99.0
89 01 06 17 051 04.0 05.4 99.00 99.00 99.00 999 1026.1 -05.1 999.0 999.0 99.0
89 01 06 18 041 05.5 06.5 99.00 99.00 99.00 999 1025.8 -05.3 999.0 999.0 99.0
89 01 06 19 043 06.4 07.3 99.00 99.00 99.00 999 1025.4 -04.5 999.0 999.0 99.0
89 01 06 20 087 06.5 07.6 99.00 99.00 99.00 999 1026.0 -03.6 999.0 999.0 99.0
89 01 06 21 084 08.4 09.5 99.00 99.00 99.00 999 1026.1 -03.3 999.0 999.0 99.0
89 01 06 22 068 10.2 11.2 99.00 99.00 99.00 999 1026.2 -02.9 999.0 999.0 99.0
89 01 06 23 054 10.9 11.5 99.00 99.00 99.00 999 1025.7 -03.1 999.0 999.0 99.0
89 01 07 00 052 11.7 13.3 99.00 99.00 99.00 999 1025.4 -02.7 999.0 999.0 99.0
89 01 07 01 045 11.0 12.5 99.00 99.00 99.00 999 1025.5 -02.3 999.0 999.0 99.0
89 01 07 02 058 10.7 11.8 99.00 99.00 99.00 999 1025.9 -02.1 999.0 999.0 99.0
89 01 07 03 067 10.7 11.5 99.00 99.00 99.00 999 1026.3 -01.1 999.0 999.0 99.0
89 01 07 04 044 09.1 09.9 99.00 99.00 99.00 999 1026.8 -00.4 999.0 999.0 99.0
89 01 07 05 040 11.9 13.1 99.00 99.00 99.00 999 1026.0 -00.6 999.0 999.0 99.0
89 01 07 06 044 11.7 12.8 99.00 99.00 99.00 999 1025.8 -00.5 999.0 999.0 99.0
89 01 07 07 054 13.3 16.0 99.00 99.00 99.00 999 1025.3 -00.2 999.0 999.0 99.0
89 01 07 08 047 12.4 13.7 99.00 99.00 99.00 999 1025.9  00.0 999.0 999.0 99.0
89 01 07 09 028 12.5 13.8 99.00 99.00 99.00 999 1025.9  00.3 999.0 999.0 99.0
89 01 07 10 038 13.1 14.1 99.00 99.00 99.00 999 1025.8  00.7 999.0 999.0 99.0
89 01 07 11 031 14.1 15.4 99.00 99.00 99.00 999 1026.5  00.8 999.0 999.0 99.0
89 01 07 12 035 12.9 14.3 99.00 99.00 99.00 999 1026.8  01.1 999.0 999.0 99.0
89 01 07 13 034 12.7 14.0 99.00 99.00 99.00 999 1027.5  01.3 999.0 999.0 99.0
89 01 07 14 019 11.1 12.3 99.00 99.00 99.00 999 1028.6  01.4 999.0 999.0 99.0
89 01 07 15 011 10.2 11.5 99.00 99.00 99.00 999 1028.9  01.4 999.0 999.0 99.0
89 01 07 16 007 09.5 10.3 99.00 99.00 99.00 999 1028.6  01.5 999.0 999.0 99.0
89 01 07 17 013 10.6 12.0 99.00 99.00 99.00 999 1027.2  01.3 999.0 999.0 99.0
89 01 07 18 020 11.5 12.7 99.00 99.00 99.00 999 1026.7  01.9 999.0 999.0 99.0
89 01 07 19 019 11.1 12.8 99.00 99.00 99.00 999 1027.0  02.2 999.0 999.0 99.0
89 01 07 20 014 09.8 10.9 99.00 99.00 99.00 999 1027.3  02.5 999.0 999.0 99.0
89 01 07 21 016 09.6 10.5 99.00 99.00 99.00 999 1027.2  02.6 999.0 999.0 99.0
89 01 07 22 007 08.8 09.5 99.00 99.00 99.00 999 1027.2  02.4 999.0 999.0 99.0
89 01 07 23 337 07.3 07.7 99.00 99.00 99.00 999 1027.9  00.9 999.0 999.0 99.0
89 01 08 00 342 08.9 09.5 99.00 99.00 99.00 999 1028.0  00.3 999.0 999.0 99.0
89 01 08 01 344 07.5 08.2 99.00 99.00 99.00 999 1027.6  00.2 999.0 999.0 99.0
89 01 08 02 336 07.8 08.5 99.00 99.00 99.00 999 1027.7  00.0 999.0 999.0 99.0
89 01 08 03 334 08.0 08.3 99.00 99.00 99.00 999 1028.0 -00.2 999.0 999.0 99.0
89 01 08 04 348 07.9 08.3 99.00 99.00 99.00 999 1027.3 -00.4 999.0 999.0 99.0
89 01 08 05 350 04.9 05.5 99.00 99.00 99.00 999 1026.4 -00.2 999.0 999.0 99.0
89 01 08 06 358 04.0 04.5 99.00 99.00 99.00 999 1025.6  00.0 999.0 999.0 99.0
89 01 08 07 008 04.4 04.9 99.00 99.00 99.00 999 1025.4  00.1 999.0 999.0 99.0
89 01 08 08 063 07.8 08.5 99.00 99.00 99.00 999 1023.1  00.6 999.0 999.0 99.0
89 01 08 09 059 03.1 03.5 99.00 99.00 99.00 999 1023.0  00.7 999.0 999.0 99.0
89 01 08 10 325 00.5 00.8 99.00 99.00 99.00 999 1023.8  01.2 999.0 999.0 99.0
89 01 08 11 119 02.2 02.6 99.00 99.00 99.00 999 1022.3  01.6 999.0 999.0 99.0
89 01 08 12 152 04.9 05.3 99.00 99.00 99.00 999 1021.5  03.0 999.0 999.0 99.0
89 01 08 13 162 08.0 08.6 99.00 99.00 99.00 999 1020.3  04.3 999.0 999.0 99.0
89 01 08 14 156 09.3 10.1 99.00 99.00 99.00 999 1018.9  04.7 999.0 999.0 99.0
89 01 08 15 149 09.9 10.7 99.00 99.00 99.00 999 1017.6  05.2 999.0 999.0 99.0
89 01 08 16 160 13.3 14.3 99.00 99.00 99.00 999 1015.4  06.2 999.0 999.0 99.0
89 01 08 17 164 15.3 16.3 99.00 99.00 99.00 999 1012.5  07.4 999.0 999.0 99.0
89 01 08 18 183 18.6 20.3 99.00 99.00 99.00 999 1011.2  09.2 999.0 999.0 99.0
89 01 08 19 186 17.1 18.6 99.00 99.00 99.00 999 1010.6  10.0 999.0 999.0 99.0
89 01 08 20 198 16.9 17.8 99.00 99.00 99.00 999 1010.0  10.0 999.0 999.0 99.0
89 01 08 21 210 15.1 16.0 99.00 99.00 99.00 999 1010.1  09.3 999.0 999.0 99.0
89 01 08 22 218 15.9 17.7 99.00 99.00 99.00 999 1010.3  08.8 999.0 999.0 99.0
89 01 08 23 222 15.5 16.7 99.00 99.00 99.00 999 1010.9  07.8 999.0 999.0 99.0
89 01 09 00 227 15.5 16.7 99.00 99.00 99.00 999 1011.6  07.2 999.0 999.0 99.0
89 01 09 01 230 14.9 15.7 99.00 99.00 99.00 999 1011.9  06.7 999.0 999.0 99.0
89 01 09 02 230 15.0 16.2 99.00 99.00 99.00 999 1012.2  06.4 999.0 999.0 99.0
89 01 09 03 239 16.2 17.7 99.00 99.00 99.00 999 1012.5  07.6 999.0 999.0 99.0
89 01 09 04 232 14.2 15.5 99.00 99.00 99.00 999 1012.5  07.0 999.0 999.0 99.0
89 01 09 05 239 15.3 16.6 99.00 99.00 99.00 999 1012.6  07.3 999.0 999.0 99.0
89 01 09 06 247 15.8 17.7 99.00 99.00 99.00 999 1013.7  06.8 999.0 999.0 99.0
89 01 09 07 276 15.5 16.3 99.00 99.00 99.00 999 1013.6  06.4 999.0 999.0 99.0
89 01 09 08 245 12.3 13.0 99.00 99.00 99.00 999 1016.0  06.5 999.0 999.0 99.0
89 01 09 09 267 09.9 10.4 99.00 99.00 99.00 999 1016.0  05.8 999.0 999.0 99.0
89 01 09 10 280 07.9 08.7 99.00 99.00 99.00 999 1017.0  05.0 999.0 999.0 99.0
89 01 09 11 287 08.1 08.7 99.00 99.00 99.00 999 1017.5  04.4 999.0 999.0 99.0
89 01 09 12 276 07.1 07.6 99.00 99.00 99.00 999 1017.9  04.2 999.0 999.0 99.0
89 01 09 13 268 07.4 08.2 99.00 99.00 99.00 999 1019.4  04.1 999.0 999.0 99.0
89 01 09 14 267 09.1 09.5 99.00 99.00 99.00 999 1020.9  04.4 999.0 999.0 99.0
89 01 09 15 292 05.3 06.0 99.00 99.00 99.00 999 1021.2  04.4 999.0 999.0 99.0
89 01 09 16 290 06.5 07.4 99.00 99.00 99.00 999 1021.6  04.0 999.0 999.0 99.0
89 01 09 17 271 08.2 08.9 99.00 99.00 99.00 999 1021.2  03.6 999.0 999.0 99.0
89 01 09 18 270 08.3 08.9 99.00 99.00 99.00 999 1020.9  03.6 999.0 999.0 99.0
89 01 09 19 269 08.7 09.3 99.00 99.00 99.00 999 1021.2  03.6 999.0 999.0 99.0
89 01 09 20 266 10.8 12.2 99.00 99.00 99.00 999 1022.2  03.6 999.0 999.0 99.0
89 01 09 21 278 09.1 10.1 99.00 99.00 99.00 999 1023.0  03.4 999.0 999.0 99.0
89 01 09 22 282 10.7 11.7 99.00 99.00 99.00 999 1023.9  03.1 999.0 999.0 99.0
89 01 09 23 285 08.6 09.5 99.00 99.00 99.00 999 1025.2  02.9 999.0 999.0 99.0
89 01 10 00 322 07.8 08.5 99.00 99.00 99.00 999 1026.8  01.8 999.0 999.0 99.0
89 01 10 01 318 07.6 08.5 99.00 99.00 99.00 999 1027.8  01.1 999.0 999.0 99.0
89 01 10 02 328 06.4 06.9 99.00 99.00 99.00 999 1029.1  00.7 999.0 999.0 99.0
89 01 10 03 313 07.8 08.7 99.00 99.00 99.00 999 1029.7  00.3 999.0 999.0 99.0
89 01 10 04 320 08.1 09.1 99.00 99.00 99.00 999 1030.2 -00.1 999.0 999.0 99.0
89 01 10 05 308 06.7 07.5 99.00 99.00 99.00 999 1030.3 -00.4 999.0 999.0 99.0
89 01 10 06 306 06.3 07.5 99.00 99.00 99.00 999 1031.0 -00.8 999.0 999.0 99.0
89 01 10 07 310 08.1 08.6 99.00 99.00 99.00 999 1032.1 -01.1 999.0 999.0 99.0
89 01 10 08 304 08.9 09.7 99.00 99.00 99.00 999 1032.7 -01.4 999.0 999.0 99.0
89 01 10 09 320 07.9 08.7 99.00 99.00 99.00 999 1033.1 -01.7 999.0 999.0 99.0
89 01 10 10 322 05.9 07.4 99.00 99.00 99.00 999 1033.6 -01.9 999.0 999.0 99.0
89 01 10 11 342 05.3 05.8 99.00 99.00 99.00 999 1034.2 -02.2 999.0 999.0 99.0
89 01 10 12 353 06.0 06.7 99.00 99.00 99.00 999 1034.1 -02.5 999.0 999.0 99.0
89 01 10 13 014 03.1 03.7 99.00 99.00 99.00 999 1035.2 -02.6 999.0 999.0 99.0
89 01 10 14 007 02.9 03.3 99.00 99.00 99.00 999 1036.0 -02.3 999.0 999.0 99.0
89 01 10 15 064 00.7 01.2 99.00 99.00 99.00 999 1036.2 -01.8 999.0 999.0 99.0
89 01 10 16 000 00.0 00.0 99.00 99.00 99.00 999 1035.6 -01.0 999.0 999.0 99.0
89 01 10 17 151 00.1 00.5 99.00 99.00 99.00 999 1034.7 -01.5 999.0 999.0 99.0
89 01 10 18 208 00.6 01.2 99.00 99.00 99.00 999 1034.6 -01.5 999.0 999.0 99.0
89 01 10 19 136 00.3 00.7 99.00 99.00 99.00 999 1033.7 -01.2 999.0 999.0 99.0
89 01 10 20 164 00.2 00.5 99.00 99.00 99.00 999 1033.9 -01.0 999.0 999.0 99.0
89 01 10 21 147 00.8 01.3 99.00 99.00 99.00 999 1033.3 -00.8 999.0 999.0 99.0
89 01 10 22 132 02.8 03.4 99.00 99.00 99.00 999 1032.3 -00.4 999.0 999.0 99.0
89 01 10 23 164 04.4 05.5 99.00 99.00 99.00 999 1032.1  00.6 999.0 999.0 99.0
89 01 11 00 169 06.0 06.5 99.00 99.00 99.00 999 1032.2  01.2 999.0 999.0 99.0
89 01 11 01 169 06.9 07.8 99.00 99.00 99.00 999 1031.1  02.0 999.0 999.0 99.0
89 01 11 02 177 08.3 09.0 99.00 99.00 99.00 999 1031.4  02.5 999.0 999.0 99.0
89 01 11 03 180 06.3 06.8 99.00 99.00 99.00 999 1030.5  03.2 999.0 999.0 99.0
89 01 11 04 175 07.8 08.3 99.00 99.00 99.00 999 1029.8  03.7 999.0 999.0 99.0
89 01 11 05 207 09.9 10.4 99.00 99.00 99.00 999 1028.5  04.5 999.0 999.0 99.0
89 01 11 06 247 10.3 11.4 99.00 99.00 99.00 999 1028.6  03.5 999.0 999.0 99.0
89 01 11 07 238 11.9 13.3 99.00 99.00 99.00 999 1028.5  03.2 999.0 999.0 99.0
89 01 11 08 250 14.1 15.5 99.00 99.00 99.00 999 1028.1  03.2 999.0 999.0 99.0
89 01 11 09 246 14.9 15.9 99.00 99.00 99.00 999 1027.5  03.0 999.0 999.0 99.0
89 01 11 10 251 14.9 15.9 99.00 99.00 99.00 999 1027.9  02.8 999.0 999.0 99.0
89 01 11 11 253 13.6 14.5 99.00 99.00 99.00 999 1028.6  02.7 999.0 999.0 99.0
89 01 11 12 271 11.4 12.2 99.00 99.00 99.00 999 1028.8  02.4 999.0 999.0 99.0
89 01 11 13 272 09.5 10.6 99.00 99.00 99.00 999 1030.1  02.1 999.0 999.0 99.0
89 01 11 14 267 10.7 12.6 99.00 99.00 99.00 999 1031.4  02.3 999.0 999.0 99.0
89 01 11 15 300 09.7 11.0 99.00 99.00 99.00 999 1032.3  03.8 999.0 999.0 99.0
89 01 11 16 295 10.7 11.6 99.00 99.00 99.00 999 1032.4  03.9 999.0 999.0 99.0
89 01 11 17 310 09.7 11.4 99.00 99.00 99.00 999 1032.5  04.1 999.0 999.0 99.0
89 01 11 18 329 09.9 10.8 99.00 99.00 99.00 999 1032.7  04.5 999.0 999.0 99.0
