YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
94 01 02 04 222 08.9 09.3 99.00 99.00 99.00 999 1014.9  07.8 999.0 999.0 99.0
94 01 02 05 222 09.9 10.8 99.00 99.00 99.00 999 1014.3  07.3 999.0 999.0 99.0
94 01 02 06 238 17.9 19.4 99.00 99.00 99.00 999 1014.0  06.1 999.0 999.0 99.0
94 01 02 07 257 10.4 11.2 99.00 99.00 99.00 999 1013.2  05.0 999.0 999.0 99.0
94 01 02 08 247 07.9 08.8 99.00 99.00 99.00 999 1013.2  03.7 999.0 999.0 99.0
94 01 02 09 221 04.3 05.0 99.00 99.00 99.00 999 1012.0  03.3 999.0 999.0 99.0
94 01 02 10 203 05.9 06.6 99.00 99.00 99.00 999 1011.6  03.9 999.0 999.0 99.0
94 01 02 11 220 08.0 09.2 99.00 99.00 99.00 999 1011.9  04.4 999.0 999.0 99.0
94 01 02 12 239 06.6 07.6 99.00 99.00 99.00 999 1012.5  04.4 999.0 999.0 99.0
94 01 02 13 254 06.4 06.8 99.00 99.00 99.00 999 1012.9  04.1 999.0 999.0 99.0
94 01 02 14 276 06.1 06.5 99.00 99.00 99.00 999 1013.3  03.9 999.0 999.0 99.0
94 01 02 15 294 03.9 04.1 99.00 99.00 99.00 999 1013.9  04.4 999.0 999.0 99.0
94 01 02 16 295 02.3 02.7 99.00 99.00 99.00 999 1013.0  07.6 999.0 999.0 99.0
94 01 02 17 266 02.5 02.6 99.00 99.00 99.00 999 1012.2  05.9 999.0 999.0 99.0
94 01 02 18 275 03.5 03.7 99.00 99.00 99.00 999 1011.1  06.0 999.0 999.0 99.0
94 01 02 19 284 04.3 04.7 99.00 99.00 99.00 999 1011.4  06.9 999.0 999.0 99.0
94 01 02 20 298 04.8 05.0 99.00 99.00 99.00 999 1012.4  08.0 999.0 999.0 99.0
94 01 02 21 301 06.1 06.4 99.00 99.00 99.00 999 1013.3  07.2 999.0 999.0 99.0
94 01 02 22 287 05.9 06.3 99.00 99.00 99.00 999 1014.7  06.0 999.0 999.0 99.0
94 01 02 23 292 05.5 05.9 99.00 99.00 99.00 999 1015.8  05.4 999.0 999.0 99.0
94 01 03 00 289 05.0 05.5 99.00 99.00 99.00 999 1016.5  04.8 999.0 999.0 99.0
94 01 03 01 300 06.7 07.4 99.00 99.00 99.00 999 1016.2  04.1 999.0 999.0 99.0
94 01 03 02 302 05.8 06.2 99.00 99.00 99.00 999 1017.2  03.8 999.0 999.0 99.0
94 01 03 03 329 06.1 06.9 99.00 99.00 99.00 999 1018.0  03.4 999.0 999.0 99.0
94 01 03 04 355 07.5 08.3 99.00 99.00 99.00 999 1018.9  02.4 999.0 999.0 99.0
94 01 03 05 354 06.7 07.7 99.00 99.00 99.00 999 1019.7  01.7 999.0 999.0 99.0
94 01 03 06 017 09.2 10.1 99.00 99.00 99.00 999 1020.1  01.1 999.0 999.0 99.0
94 01 03 07 011 09.4 11.2 99.00 99.00 99.00 999 1020.9  00.2 999.0 999.0 99.0
94 01 03 08 360 08.3 09.6 99.00 99.00 99.00 999 1021.7 -00.5 999.0 999.0 99.0
94 01 03 09 005 07.4 08.7 99.00 99.00 99.00 999 1022.5 -00.8 999.0 999.0 99.0
94 01 03 10 006 08.3 09.7 99.00 99.00 99.00 999 1022.5 -01.0 999.0 999.0 99.0
94 01 03 11 360 07.5 08.8 99.00 99.00 99.00 999 1023.5 -01.1 999.0 999.0 99.0
94 01 03 12 008 07.6 08.7 99.00 99.00 99.00 999 1023.8 -01.0 999.0 999.0 99.0
94 01 03 13 046 10.6 11.9 99.00 99.00 99.00 999 1024.3 -00.1 999.0 999.0 99.0
94 01 03 14 038 10.6 11.4 99.00 99.00 99.00 999 1025.0 -00.3 999.0 999.0 99.0
94 01 03 15 033 11.1 12.0 99.00 99.00 99.00 999 1025.6 -00.2 999.0 999.0 99.0
94 01 03 16 036 11.6 13.0 99.00 99.00 99.00 999 1024.6  00.3 999.0 999.0 99.0
94 01 03 17 033 10.5 11.6 99.00 99.00 99.00 999 1023.5  00.4 999.0 999.0 99.0
94 01 03 18 034 10.8 12.0 99.00 99.00 99.00 999 1023.2  00.5 999.0 999.0 99.0
94 01 03 19 028 11.3 12.2 99.00 99.00 99.00 999 1022.3  00.6 999.0 999.0 99.0
94 01 03 20 036 10.4 11.3 99.00 99.00 99.00 999 1023.1  00.6 999.0 999.0 99.0
94 01 03 21 042 09.6 10.7 99.00 99.00 99.00 999 1022.8  00.5 999.0 999.0 99.0
94 01 03 22 047 10.9 11.8 99.00 99.00 99.00 999 1022.1  00.4 999.0 999.0 99.0
94 01 03 23 038 13.6 15.1 99.00 99.00 99.00 999 1021.0  00.2 999.0 999.0 99.0
94 01 04 00 038 15.0 16.7 99.00 99.00 99.00 999 1020.4  00.2 999.0 999.0 99.0
94 01 04 01 037 14.4 16.5 99.00 99.00 99.00 999 1019.2  00.4 999.0 999.0 99.0
94 01 04 02 044 16.0 17.2 99.00 99.00 99.00 999 1017.3  00.7 999.0 999.0 99.0
94 01 04 03 035 16.5 18.7 99.00 99.00 99.00 999 1015.9 -00.2 999.0 999.0 99.0
94 01 04 04 027 17.4 19.2 99.00 99.00 99.00 999 1013.3  00.0 999.0 999.0 99.0
94 01 04 06 021 19.0 21.7 99.00 99.00 99.00 999 1008.9  01.1 999.0 999.0 99.0
94 01 04 07 017 15.9 19.0 99.00 99.00 99.00 999 1008.0  01.3 999.0 999.0 99.0
94 01 04 08 019 17.0 19.1 99.00 99.00 99.00 999 1005.7  01.5 999.0 999.0 99.0
94 01 04 09 021 18.6 21.2 99.00 99.00 99.00 999 1003.3  01.8 999.0 999.0 99.0
94 01 04 10 027 20.1 22.5 99.00 99.00 99.00 999 1001.1  02.0 999.0 999.0 99.0
94 01 04 11 022 20.0 22.3 99.00 99.00 99.00 999 0999.6  02.2 999.0 999.0 99.0
94 01 04 12 019 19.6 21.9 99.00 99.00 99.00 999 0997.3  02.5 999.0 999.0 99.0
94 01 04 13 019 18.2 20.6 99.00 99.00 99.00 999 0995.7  02.7 999.0 999.0 99.0
94 01 04 14 010 19.0 21.8 99.00 99.00 99.00 999 0994.7  03.0 999.0 999.0 99.0
94 01 04 15 025 19.6 22.2 99.00 99.00 99.00 999 0991.9  03.4 999.0 999.0 99.0
94 01 04 16 025 12.0 16.2 99.00 99.00 99.00 999 0991.5  03.6 999.0 999.0 99.0
94 01 04 17 031 12.8 14.5 99.00 99.00 99.00 999 0990.0  04.2 999.0 999.0 99.0
94 01 04 18 044 07.0 07.8 99.00 99.00 99.00 999 0989.3  04.9 999.0 999.0 99.0
94 01 04 19 072 06.0 06.5 99.00 99.00 99.00 999 0988.4  04.7 999.0 999.0 99.0
94 01 04 20 110 03.2 03.8 99.00 99.00 99.00 999 0988.7  06.1 999.0 999.0 99.0
94 01 04 21 182 06.4 06.9 99.00 99.00 99.00 999 0988.9  07.0 999.0 999.0 99.0
94 01 04 22 192 08.0 09.2 99.00 99.00 99.00 999 0988.9  07.6 999.0 999.0 99.0
94 01 04 23 210 13.3 14.6 99.00 99.00 99.00 999 0989.9  07.5 999.0 999.0 99.0
94 01 05 00 204 16.3 18.2 99.00 99.00 99.00 999 0990.6  06.8 999.0 999.0 99.0
94 01 05 01 226 16.7 18.9 99.00 99.00 99.00 999 0991.9  04.7 999.0 999.0 99.0
94 01 05 02 212 16.2 18.3 99.00 99.00 99.00 999 0992.9  03.9 999.0 999.0 99.0
94 01 05 03 221 17.6 20.3 99.00 99.00 99.00 999 0993.6  02.6 999.0 999.0 99.0
94 01 05 04 233 17.4 18.4 99.00 99.00 99.00 999 0995.2  00.5 999.0 999.0 99.0
94 01 05 05 250 14.5 15.9 99.00 99.00 99.00 999 0995.8 -00.9 999.0 999.0 99.0
94 01 05 06 243 14.3 15.8 99.00 99.00 99.00 999 0996.9 -00.7 999.0 999.0 99.0
94 01 05 07 258 13.6 15.0 99.00 99.00 99.00 999 0997.7 -01.7 999.0 999.0 99.0
94 01 05 08 265 13.6 15.3 99.00 99.00 99.00 999 1000.0 -03.3 999.0 999.0 99.0
94 01 05 09 262 13.3 14.6 99.00 99.00 99.00 999 1000.7 -04.3 999.0 999.0 99.0
94 01 05 10 273 11.0 13.1 99.00 99.00 99.00 999 1001.8 -05.0 999.0 999.0 99.0
94 01 05 11 276 15.3 17.2 99.00 99.00 99.00 999 1003.0 -06.3 999.0 999.0 99.0
94 01 05 12 283 13.3 15.6 99.00 99.00 99.00 999 1004.2 -06.6 999.0 999.0 99.0
94 01 05 13 284 11.8 13.4 99.00 99.00 99.00 999 1005.4 -06.3 999.0 999.0 99.0
94 01 05 14 272 09.7 11.9 99.00 99.00 99.00 999 1005.9 -05.8 999.0 999.0 99.0
94 01 05 15 264 13.2 15.3 99.00 99.00 99.00 999 1006.1 -05.1 999.0 999.0 99.0
94 01 05 16 251 09.7 11.7 99.00 99.00 99.00 999 1006.3 -04.5 999.0 999.0 99.0
94 01 05 17 257 10.1 11.7 99.00 99.00 99.00 999 1005.7 -03.7 999.0 999.0 99.0
94 01 05 18 253 10.2 12.2 99.00 99.00 99.00 999 1005.7 -02.7 999.0 999.0 99.0
94 01 05 19 255 12.0 13.3 99.00 99.00 99.00 999 1006.3 -01.7 999.0 999.0 99.0
94 01 05 20 248 13.1 15.7 99.00 99.00 99.00 999 1007.3 -00.9 999.0 999.0 99.0
94 01 05 21 263 16.6 18.4 99.00 99.00 99.00 999 1008.1 -00.4 999.0 999.0 99.0
94 01 05 22 275 15.2 16.8 99.00 99.00 99.00 999 1009.8 -01.5 999.0 999.0 99.0
94 01 05 23 263 15.0 16.5 99.00 99.00 99.00 999 1011.4 -01.9 999.0 999.0 99.0
94 01 06 00 253 19.6 22.5 99.00 99.00 99.00 999 1013.0 -02.2 999.0 999.0 99.0
94 01 06 01 255 14.5 16.2 99.00 99.00 99.00 999 1014.8 -02.9 999.0 999.0 99.0
94 01 06 02 283 12.9 15.1 99.00 99.00 99.00 999 1016.1 -04.4 999.0 999.0 99.0
94 01 06 03 273 15.4 19.5 99.00 99.00 99.00 999 1017.0 -05.1 999.0 999.0 99.0
94 01 06 04 275 14.2 17.8 99.00 99.00 99.00 999 1018.2 -05.7 999.0 999.0 99.0
94 01 06 05 269 15.6 17.8 99.00 99.00 99.00 999 1018.7 -06.2 999.0 999.0 99.0
94 01 06 06 268 14.6 16.6 99.00 99.00 99.00 999 1020.5 -07.0 999.0 999.0 99.0
94 01 06 07 271 14.0 16.1 99.00 99.00 99.00 999 1021.9 -07.1 999.0 999.0 99.0
94 01 06 08 285 11.0 12.9 99.00 99.00 99.00 999 1022.7 -07.8 999.0 999.0 99.0
94 01 06 09 282 13.8 16.6 99.00 99.00 99.00 999 1023.4 -08.4 999.0 999.0 99.0
94 01 06 10 282 11.8 13.5 99.00 99.00 99.00 999 1024.7 -08.9 999.0 999.0 99.0
94 01 06 11 279 12.0 13.3 99.00 99.00 99.00 999 1025.3 -09.1 999.0 999.0 99.0
94 01 06 12 286 07.0 08.3 99.00 99.00 99.00 999 1026.0 -09.4 999.0 999.0 99.0
94 01 06 13 285 06.0 07.5 99.00 99.00 99.00 999 1026.9 -09.6 999.0 999.0 99.0
94 01 06 14 283 04.3 06.2 99.00 99.00 99.00 999 1027.3 -09.1 999.0 999.0 99.0
94 01 06 15 287 02.2 02.8 99.00 99.00 99.00 999 1027.7 -07.2 999.0 999.0 99.0
94 01 06 16 281 02.5 03.8 99.00 99.00 99.00 999 1027.0 -06.5 999.0 999.0 99.0
94 01 06 17 260 03.1 03.9 99.00 99.00 99.00 999 1026.4 -08.1 999.0 999.0 99.0
94 01 06 18 316 01.7 02.1 99.00 99.00 99.00 999 1025.5 -07.7 999.0 999.0 99.0
94 01 06 19 270 03.0 03.6 99.00 99.00 99.00 999 1026.3 -07.5 999.0 999.0 99.0
94 01 06 20 332 00.8 01.2 99.00 99.00 99.00 999 1025.9 -06.7 999.0 999.0 99.0
94 01 06 21 334 02.1 02.8 99.00 99.00 99.00 999 1026.0 -06.4 999.0 999.0 99.0
94 01 06 22 033 02.8 03.8 99.00 99.00 99.00 999 1025.4 -06.7 999.0 999.0 99.0
94 01 06 23 042 05.7 06.7 99.00 99.00 99.00 999 1024.3 -06.6 999.0 999.0 99.0
94 01 07 00 058 06.2 07.1 99.00 99.00 99.00 999 1023.6 -06.0 999.0 999.0 99.0
94 01 07 01 059 06.2 07.5 99.00 99.00 99.00 999 1023.1 -05.6 999.0 999.0 99.0
94 01 07 02 076 06.9 07.8 99.00 99.00 99.00 999 1022.1 -04.9 999.0 999.0 99.0
94 01 07 03 066 07.8 09.0 99.00 99.00 99.00 999 1021.2 -04.4 999.0 999.0 99.0
94 01 07 04 055 06.9 08.1 99.00 99.00 99.00 999 1020.2 -04.2 999.0 999.0 99.0
94 01 07 05 029 07.8 09.1 99.00 99.00 99.00 999 1019.4 -05.1 999.0 999.0 99.0
94 01 07 06 033 10.4 11.6 99.00 99.00 99.00 999 1018.4 -04.2 999.0 999.0 99.0
94 01 07 07 038 11.1 12.7 99.00 99.00 99.00 999 1017.8 -03.6 999.0 999.0 99.0
94 01 07 08 026 08.1 09.8 99.00 99.00 99.00 999 1017.9 -03.5 999.0 999.0 99.0
94 01 07 09 035 10.5 12.0 99.00 99.00 99.00 999 1017.0 -03.0 999.0 999.0 99.0
94 01 07 10 002 08.4 09.5 99.00 99.00 99.00 999 1017.0 -03.8 999.0 999.0 99.0
94 01 07 11 007 06.7 07.9 99.00 99.00 99.00 999 1017.4 -04.2 999.0 999.0 99.0
94 01 07 12 356 07.2 08.4 99.00 99.00 99.00 999 1017.4 -05.1 999.0 999.0 99.0
94 01 07 13 357 08.5 09.5 99.00 99.00 99.00 999 1017.9 -05.8 999.0 999.0 99.0
94 01 07 14 360 07.8 08.8 99.00 99.00 99.00 999 1018.4 -05.7 999.0 999.0 99.0
94 01 07 15 360 08.9 09.7 99.00 99.00 99.00 999 1018.4 -05.2 999.0 999.0 99.0
94 01 07 16 006 08.1 09.1 99.00 99.00 99.00 999 1017.8 -04.4 999.0 999.0 99.0
94 01 07 17 006 07.7 08.7 99.00 99.00 99.00 999 1017.3 -03.1 999.0 999.0 99.0
94 01 07 18 002 08.2 09.3 99.00 99.00 99.00 999 1016.7 -02.2 999.0 999.0 99.0
94 01 07 19 017 08.9 10.0 99.00 99.00 99.00 999 1016.3 -01.4 999.0 999.0 99.0
94 01 07 20 038 11.6 13.0 99.00 99.00 99.00 999 1016.5 -00.7 999.0 999.0 99.0
94 01 07 21 037 10.7 11.8 99.00 99.00 99.00 999 1017.3 -00.7 999.0 999.0 99.0
94 01 07 22 036 12.4 13.4 99.00 99.00 99.00 999 1017.3 -00.8 999.0 999.0 99.0
94 01 07 23 043 13.4 14.5 99.00 99.00 99.00 999 1016.8 -01.1 999.0 999.0 99.0
94 01 08 00 035 11.3 12.8 99.00 99.00 99.00 999 1017.3 -01.1 999.0 999.0 99.0
94 01 08 01 039 12.4 13.6 99.00 99.00 99.00 999 1016.4 -01.0 999.0 999.0 99.0
94 01 08 02 043 10.6 12.2 99.00 99.00 99.00 999 1015.9 -00.6 999.0 999.0 99.0
94 01 08 03 048 10.9 12.2 99.00 99.00 99.00 999 1015.1 -00.4 999.0 999.0 99.0
94 01 08 04 049 10.1 11.0 99.00 99.00 99.00 999 1013.9 -00.1 999.0 999.0 99.0
94 01 08 05 048 11.2 12.4 99.00 99.00 99.00 999 1013.0  00.1 999.0 999.0 99.0
94 01 08 06 050 13.0 14.9 99.00 99.00 99.00 999 1011.3  00.3 999.0 999.0 99.0
94 01 08 07 055 12.0 14.2 99.00 99.00 99.00 999 1010.4  00.4 999.0 999.0 99.0
94 01 08 08 047 11.5 13.1 99.00 99.00 99.00 999 1008.3  00.6 999.0 999.0 99.0
94 01 08 09 040 11.3 12.7 99.00 99.00 99.00 999 1006.9  01.1 999.0 999.0 99.0
94 01 08 10 031 11.1 12.2 99.00 99.00 99.00 999 1005.2  01.0 999.0 999.0 99.0
94 01 08 11 038 13.7 14.5 99.00 99.00 99.00 999 1002.8  01.1 999.0 999.0 99.0
94 01 08 12 034 10.0 10.9 99.00 99.00 99.00 999 1001.5  01.4 999.0 999.0 99.0
94 01 08 13 008 12.2 13.5 99.00 99.00 99.00 999 1000.5  01.3 999.0 999.0 99.0
94 01 08 14 032 12.0 13.3 99.00 99.00 99.00 999 0999.8  01.9 999.0 999.0 99.0
94 01 08 15 035 07.9 08.4 99.00 99.00 99.00 999 0999.3  02.3 999.0 999.0 99.0
94 01 08 16 285 13.2 15.9 99.00 99.00 99.00 999 1000.3  00.3 999.0 999.0 99.0
94 01 08 17 302 09.1 10.4 99.00 99.00 99.00 999 1001.0 -03.3 999.0 999.0 99.0
94 01 08 18 301 05.3 06.1 99.00 99.00 99.00 999 1001.4 -05.0 999.0 999.0 99.0
94 01 08 19 296 04.8 05.7 99.00 99.00 99.00 999 1002.3 -05.0 999.0 999.0 99.0
94 01 08 20 290 04.7 05.3 99.00 99.00 99.00 999 1004.1 -04.0 999.0 999.0 99.0
94 01 08 21 265 07.0 08.4 99.00 99.00 99.00 999 1005.6 -02.9 999.0 999.0 99.0
94 01 08 22 259 09.3 10.4 99.00 99.00 99.00 999 1006.8 -02.2 999.0 999.0 99.0
94 01 08 23 269 12.4 13.8 99.00 99.00 99.00 999 1008.1 -02.4 999.0 999.0 99.0
94 01 09 00 270 14.9 16.6 99.00 99.00 99.00 999 9999.0 -03.1 999.0 999.0 99.0
94 01 09 01 266 14.3 16.2 99.00 99.00 99.00 999 9999.0 -03.4 999.0 999.0 99.0
94 01 09 02 270 13.1 15.6 99.00 99.00 99.00 999 9999.0 -03.9 999.0 999.0 99.0
94 01 09 03 274 11.8 13.3 99.00 99.00 99.00 999 9999.0 -04.3 999.0 999.0 99.0
94 01 09 04 258 12.2 99.0 99.00 99.00 99.00 999 9999.0 -04.0 999.0 999.0 99.0
94 01 09 05 263 14.6 16.2 99.00 99.00 99.00 999 9999.0 -04.6 999.0 999.0 99.0
94 01 09 06 268 15.5 17.6 99.00 99.00 99.00 999 9999.0 -05.1 999.0 999.0 99.0
94 01 09 07 264 14.3 15.9 99.00 99.00 99.00 999 9999.0 -05.3 999.0 999.0 99.0
94 01 09 08 252 14.9 16.8 99.00 99.00 99.00 999 9999.0 -06.2 999.0 999.0 99.0
94 01 09 09 258 15.2 17.4 99.00 99.00 99.00 999 9999.0 -07.0 999.0 999.0 99.0
94 02 01 17 105 01.4 01.9 99.00 99.00 99.00 999 1021.6 -04.7 999.0 999.0 99.0
94 02 01 18 167 00.9 01.3 99.00 99.00 99.00 999 1020.9 -04.6 999.0 999.0 99.0
94 02 01 19 194 02.5 03.3 99.00 99.00 99.00 999 1020.7 -04.8 999.0 999.0 99.0
94 02 01 20 180 03.5 04.1 99.00 99.00 99.00 999 1020.7 -04.7 999.0 999.0 99.0
94 02 01 21 158 02.2 02.6 99.00 99.00 99.00 999 1020.7 -04.6 999.0 999.0 99.0
94 02 01 22 174 01.4 01.7 99.00 99.00 99.00 999 1020.9 -04.4 999.0 999.0 99.0
94 02 01 23 254 02.7 03.0 99.00 99.00 99.00 999 1021.7 -05.1 999.0 999.0 99.0
94 02 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1021.9 -05.0 999.0 999.0 99.0
94 02 02 01 295 04.4 05.6 99.00 99.00 99.00 999 1022.9 -04.2 999.0 999.0 99.0
94 02 02 02 293 05.5 06.4 99.00 99.00 99.00 999 1023.5 -04.6 999.0 999.0 99.0
94 02 02 03 305 08.2 09.2 99.00 99.00 99.00 999 1024.1 -05.6 999.0 999.0 99.0
94 02 02 04 305 07.4 08.8 99.00 99.00 99.00 999 1024.8 -06.2 999.0 999.0 99.0
94 02 02 05 320 05.2 05.9 99.00 99.00 99.00 999 1025.1 -06.7 999.0 999.0 99.0
94 02 02 06 317 03.8 04.9 99.00 99.00 99.00 999 1025.6 -06.9 999.0 999.0 99.0
94 02 02 07 317 03.2 03.8 99.00 99.00 99.00 999 1025.8 -07.1 999.0 999.0 99.0
94 02 02 08 320 02.6 03.5 99.00 99.00 99.00 999 1025.7 -07.2 999.0 999.0 99.0
94 02 02 09 018 02.5 03.3 99.00 99.00 99.00 999 1025.0 -07.3 999.0 999.0 99.0
94 02 02 10 027 02.5 03.2 99.00 99.00 99.00 999 1025.4 -07.3 999.0 999.0 99.0
94 02 02 11 030 01.7 02.0 99.00 99.00 99.00 999 1026.6 -07.1 999.0 999.0 99.0
94 02 02 12 083 02.0 02.6 99.00 99.00 99.00 999 1027.6 -06.6 999.0 999.0 99.0
94 02 02 13 058 01.2 01.7 99.00 99.00 99.00 999 1027.7 -05.4 999.0 999.0 99.0
94 02 02 14 031 02.4 02.8 99.00 99.00 99.00 999 1027.4 -02.9 999.0 999.0 99.0
94 02 02 15 021 04.4 05.3 99.00 99.00 99.00 999 1026.1 -04.3 999.0 999.0 99.0
94 02 02 16 051 05.1 06.0 99.00 99.00 99.00 999 1025.4 -04.7 999.0 999.0 99.0
94 02 02 17 064 04.5 05.9 99.00 99.00 99.00 999 1024.7 -04.7 999.0 999.0 99.0
94 02 02 18 077 02.8 03.3 99.00 99.00 99.00 999 1023.5 -04.2 999.0 999.0 99.0
94 02 02 19 108 04.4 05.0 99.00 99.00 99.00 999 1023.1 -04.1 999.0 999.0 99.0
94 02 02 20 095 02.7 03.2 99.00 99.00 99.00 999 1022.3 -04.2 999.0 999.0 99.0
94 02 02 21 025 03.0 03.4 99.00 99.00 99.00 999 1021.0 -03.7 999.0 999.0 99.0
94 02 02 22 054 04.0 04.6 99.00 99.00 99.00 999 1020.5 -03.8 999.0 999.0 99.0
94 02 02 23 082 04.0 04.5 99.00 99.00 99.00 999 1020.5 -03.9 999.0 999.0 99.0
94 02 03 00 111 04.4 05.0 99.00 99.00 99.00 999 1020.2 -04.2 999.0 999.0 99.0
94 02 03 01 106 03.4 04.1 99.00 99.00 99.00 999 1020.4 -04.3 999.0 999.0 99.0
94 02 03 02 112 03.2 04.0 99.00 99.00 99.00 999 1019.6 -04.5 999.0 999.0 99.0
94 02 03 03 114 02.2 02.6 99.00 99.00 99.00 999 1019.2 -04.5 999.0 999.0 99.0
94 02 03 04 090 02.5 03.1 99.00 99.00 99.00 999 1018.6 -04.3 999.0 999.0 99.0
94 02 03 05 178 02.3 02.7 99.00 99.00 99.00 999 1018.2 -04.3 999.0 999.0 99.0
94 02 03 06 265 08.5 09.2 99.00 99.00 99.00 999 1017.6 -04.5 999.0 999.0 99.0
94 02 03 07 271 08.1 09.3 99.00 99.00 99.00 999 1017.6 -04.8 999.0 999.0 99.0
94 02 03 08 267 09.9 10.7 99.00 99.00 99.00 999 1017.6 -05.0 999.0 999.0 99.0
94 02 03 09 268 09.8 11.5 99.00 99.00 99.00 999 1017.5 -05.3 999.0 999.0 99.0
94 02 03 10 258 09.7 11.0 99.00 99.00 99.00 999 1017.8 -05.2 999.0 999.0 99.0
94 02 03 11 255 08.7 10.3 99.00 99.00 99.00 999 1017.8 -05.5 999.0 999.0 99.0
94 02 03 12 249 06.9 08.3 99.00 99.00 99.00 999 1017.5 -05.0 999.0 999.0 99.0
94 02 03 13 239 06.9 07.7 99.00 99.00 99.00 999 1017.8 -04.2 999.0 999.0 99.0
94 02 03 14 228 09.7 10.8 99.00 99.00 99.00 999 1017.7 -03.5 999.0 999.0 99.0
94 02 03 15 200 10.6 11.3 99.00 99.00 99.00 999 1016.9 -01.7 999.0 999.0 99.0
94 02 03 16 205 11.2 13.8 99.00 99.00 99.00 999 1016.1  00.2 999.0 999.0 99.0
94 02 03 17 206 12.1 14.0 99.00 99.00 99.00 999 1014.1  01.4 999.0 999.0 99.0
94 02 03 18 214 12.5 13.6 99.00 99.00 99.00 999 1012.5  01.9 999.0 999.0 99.0
94 02 03 19 236 17.0 18.8 99.00 99.00 99.00 999 1011.8  01.7 999.0 999.0 99.0
94 02 03 20 237 11.2 12.8 99.00 99.00 99.00 999 1012.4 -00.4 999.0 999.0 99.0
94 02 03 21 242 13.3 15.8 99.00 99.00 99.00 999 1012.6  00.7 999.0 999.0 99.0
94 02 03 22 248 14.4 16.0 99.00 99.00 99.00 999 1013.7  00.4 999.0 999.0 99.0
94 02 03 23 263 15.4 17.9 99.00 99.00 99.00 999 1015.2 -01.4 999.0 999.0 99.0
94 02 04 00 278 14.8 16.5 99.00 99.00 99.00 999 1017.5 -01.8 999.0 999.0 99.0
94 02 04 01 294 11.0 12.2 99.00 99.00 99.00 999 1019.4 -02.6 999.0 999.0 99.0
