YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
93 01 02 08 286 08.8 10.0 99.00 99.00 99.00 999 1026.4 -05.2 999.0 999.0 99.0
93 01 02 09 279 09.8 10.8 99.00 99.00 99.00 999 1026.4 -04.8 999.0 999.0 99.0
93 01 02 10 282 10.8 13.2 99.00 99.00 99.00 999 1026.8 -04.5 999.0 999.0 99.0
93 01 02 11 281 13.3 15.0 99.00 99.00 99.00 999 1027.2 -04.1 999.0 999.0 99.0
93 01 02 12 280 12.9 15.4 99.00 99.00 99.00 999 1028.0 -03.8 999.0 999.0 99.0
93 01 02 13 281 13.5 15.3 99.00 99.00 99.00 999 1028.5 -03.3 999.0 999.0 99.0
93 01 02 14 285 10.0 12.0 99.00 99.00 99.00 999 1029.5 -02.5 999.0 999.0 99.0
93 01 02 15 288 07.7 09.2 99.00 99.00 99.00 999 1030.9 -01.8 999.0 999.0 99.0
93 01 02 16 285 09.3 10.4 99.00 99.00 99.00 999 1030.4 -01.1 999.0 999.0 99.0
93 01 02 17 306 09.5 10.9 99.00 99.00 99.00 999 1029.9 -00.3 999.0 999.0 99.0
93 01 02 18 300 08.0 09.5 99.00 99.00 99.00 999 1029.8  00.2 999.0 999.0 99.0
93 01 02 19 310 07.7 09.3 99.00 99.00 99.00 999 1029.9  00.7 999.0 999.0 99.0
93 01 02 20 308 08.2 08.8 99.00 99.00 99.00 999 1030.9  00.7 999.0 999.0 99.0
93 01 02 21 316 07.3 08.4 99.00 99.00 99.00 999 1031.8  00.2 999.0 999.0 99.0
93 01 02 22 301 06.3 07.0 99.00 99.00 99.00 999 1032.9 -00.7 999.0 999.0 99.0
93 01 02 23 323 07.2 07.8 99.00 99.00 99.00 999 1033.7 -00.9 999.0 999.0 99.0
93 01 03 00 328 06.9 07.8 99.00 99.00 99.00 999 1034.5 -01.1 999.0 999.0 99.0
93 01 03 01 318 09.0 10.0 99.00 99.00 99.00 999 1035.0 -01.7 999.0 999.0 99.0
93 01 03 02 334 07.7 08.8 99.00 99.00 99.00 999 1035.9 -02.5 999.0 999.0 99.0
93 01 03 03 333 08.4 09.2 99.00 99.00 99.00 999 1036.2 -03.2 999.0 999.0 99.0
93 01 03 04 348 07.9 09.5 99.00 99.00 99.00 999 1036.5 -03.8 999.0 999.0 99.0
93 01 03 05 354 07.1 08.3 99.00 99.00 99.00 999 1036.7 -04.6 999.0 999.0 99.0
93 01 03 06 356 07.2 09.1 99.00 99.00 99.00 999 1037.5 -05.2 999.0 999.0 99.0
93 01 03 07 357 07.5 09.0 99.00 99.00 99.00 999 1037.9 -06.0 999.0 999.0 99.0
93 01 03 08 005 05.4 06.2 99.00 99.00 99.00 999 1037.7 -06.2 999.0 999.0 99.0
93 01 03 09 352 05.8 06.5 99.00 99.00 99.00 999 1037.9 -06.5 999.0 999.0 99.0
93 01 03 10 356 04.7 05.4 99.00 99.00 99.00 999 1038.2 -06.5 999.0 999.0 99.0
93 01 03 11 355 04.6 05.0 99.00 99.00 99.00 999 1038.8 -06.4 999.0 999.0 99.0
93 01 03 12 035 03.8 04.3 99.00 99.00 99.00 999 1039.1 -06.3 999.0 999.0 99.0
93 01 03 13 030 03.8 04.8 99.00 99.00 99.00 999 1039.5 -05.0 999.0 999.0 99.0
93 01 03 14 019 02.7 03.2 99.00 99.00 99.00 999 1039.9 -03.9 999.0 999.0 99.0
93 01 03 15 051 02.4 02.8 99.00 99.00 99.00 999 1040.0 -02.6 999.0 999.0 99.0
93 01 03 16 150 02.5 03.1 99.00 99.00 99.00 999 1039.5 -00.9 999.0 999.0 99.0
93 01 03 17 152 02.9 03.4 99.00 99.00 99.00 999 1038.3 -00.6 999.0 999.0 99.0
93 01 03 18 165 05.3 06.0 99.00 99.00 99.00 999 1037.2  00.5 999.0 999.0 99.0
93 01 03 19 176 05.8 06.3 99.00 99.00 99.00 999 1036.8  01.1 999.0 999.0 99.0
93 01 03 20 174 06.0 06.7 99.00 99.00 99.00 999 1036.1  01.8 999.0 999.0 99.0
93 01 03 21 168 08.9 09.8 99.00 99.00 99.00 999 1035.1  02.5 999.0 999.0 99.0
93 01 03 22 166 08.8 09.9 99.00 99.00 99.00 999 1034.8  03.5 999.0 999.0 99.0
93 01 03 23 172 09.7 10.9 99.00 99.00 99.00 999 1034.2  04.3 999.0 999.0 99.0
93 01 04 00 167 10.0 11.2 99.00 99.00 99.00 999 1033.4  04.7 999.0 999.0 99.0
93 01 04 01 175 11.1 12.5 99.00 99.00 99.00 999 1033.0  05.2 999.0 999.0 99.0
93 01 04 02 169 10.2 11.1 99.00 99.00 99.00 999 1032.1  05.7 999.0 999.0 99.0
93 01 04 03 187 09.3 10.2 99.00 99.00 99.00 999 1031.7  06.4 999.0 999.0 99.0
93 01 04 04 174 09.0 09.4 99.00 99.00 99.00 999 1030.7  06.4 999.0 999.0 99.0
93 01 04 05 180 11.2 11.8 99.00 99.00 99.00 999 1029.4  06.3 999.0 999.0 99.0
93 01 04 06 184 12.2 13.3 99.00 99.00 99.00 999 1028.3  06.8 999.0 999.0 99.0
93 01 04 07 175 08.7 09.4 99.00 99.00 99.00 999 1028.1  06.9 999.0 999.0 99.0
93 01 04 08 192 12.5 13.3 99.00 99.00 99.00 999 1027.2  07.5 999.0 999.0 99.0
93 01 04 09 208 11.2 12.4 99.00 99.00 99.00 999 1026.6  08.1 999.0 999.0 99.0
93 01 04 10 214 10.7 11.5 99.00 99.00 99.00 999 1026.1  07.1 999.0 999.0 99.0
93 01 04 11 209 12.9 14.0 99.00 99.00 99.00 999 1025.6  07.1 999.0 999.0 99.0
93 01 04 12 215 13.6 14.8 99.00 99.00 99.00 999 1025.5  07.5 999.0 999.0 99.0
93 01 04 13 222 11.0 12.2 99.00 99.00 99.00 999 1025.9  07.7 999.0 999.0 99.0
93 01 04 14 222 11.4 12.8 99.00 99.00 99.00 999 1026.3  07.6 999.0 999.0 99.0
93 01 04 15 218 12.3 13.3 99.00 99.00 99.00 999 1026.0  07.6 999.0 999.0 99.0
93 01 04 16 220 13.1 14.4 99.00 99.00 99.00 999 1025.2  07.6 999.0 999.0 99.0
93 01 04 17 215 12.4 13.3 99.00 99.00 99.00 999 1024.1  07.7 999.0 999.0 99.0
93 01 04 18 212 12.0 13.1 99.00 99.00 99.00 999 1023.6  08.0 999.0 999.0 99.0
93 01 04 19 210 11.1 12.0 99.00 99.00 99.00 999 1023.2  07.9 999.0 999.0 99.0
93 01 04 20 204 11.9 12.9 99.00 99.00 99.00 999 1022.6  08.3 999.0 999.0 99.0
93 01 04 21 199 11.7 12.4 99.00 99.00 99.00 999 1021.8  07.9 999.0 999.0 99.0
93 01 04 22 200 13.9 14.9 99.00 99.00 99.00 999 1021.3  08.8 999.0 999.0 99.0
93 01 04 23 201 15.0 16.3 99.00 99.00 99.00 999 1021.1  09.4 999.0 999.0 99.0
93 01 05 00 195 13.7 14.8 99.00 99.00 99.00 999 1020.9  09.0 999.0 999.0 99.0
93 01 05 01 194 15.3 17.0 99.00 99.00 99.00 999 1020.3  09.9 999.0 999.0 99.0
93 01 05 02 199 16.0 17.4 99.00 99.00 99.00 999 1019.6  10.4 999.0 999.0 99.0
93 01 05 03 192 17.1 18.5 99.00 99.00 99.00 999 1018.7  10.4 999.0 999.0 99.0
93 01 05 04 192 16.2 17.5 99.00 99.00 99.00 999 1018.3  10.2 999.0 999.0 99.0
93 01 05 05 192 14.5 16.3 99.00 99.00 99.00 999 1017.6  10.2 999.0 999.0 99.0
93 01 05 06 193 14.5 16.4 99.00 99.00 99.00 999 1016.7  10.5 999.0 999.0 99.0
93 01 05 07 188 16.0 17.6 99.00 99.00 99.00 999 1015.7  10.0 999.0 999.0 99.0
93 01 05 08 176 14.8 16.1 99.00 99.00 99.00 999 1014.7  09.6 999.0 999.0 99.0
93 01 05 09 183 13.5 14.8 99.00 99.00 99.00 999 1013.5  10.1 999.0 999.0 99.0
93 01 05 10 185 15.8 17.2 99.00 99.00 99.00 999 1012.4  10.6 999.0 999.0 99.0
93 01 05 11 180 15.3 16.8 99.00 99.00 99.00 999 1011.6  10.5 999.0 999.0 99.0
93 01 05 12 183 15.6 16.9 99.00 99.00 99.00 999 1010.7  10.4 999.0 999.0 99.0
93 01 05 13 180 16.3 18.4 99.00 99.00 99.00 999 1009.3  10.6 999.0 999.0 99.0
93 01 05 14 183 20.6 23.1 99.00 99.00 99.00 999 1008.4  11.4 999.0 999.0 99.0
93 01 05 15 187 17.4 19.3 99.00 99.00 99.00 999 1007.9  11.3 999.0 999.0 99.0
93 01 05 16 182 20.8 24.2 99.00 99.00 99.00 999 1005.5  11.3 999.0 999.0 99.0
93 01 05 17 210 19.4 20.9 99.00 99.00 99.00 999 1005.7  11.4 999.0 999.0 99.0
93 01 05 18 215 15.6 17.0 99.00 99.00 99.00 999 1006.0  09.7 999.0 999.0 99.0
93 01 05 19 217 15.0 16.8 99.00 99.00 99.00 999 1006.3  09.2 999.0 999.0 99.0
93 01 05 20 224 13.0 14.0 99.00 99.00 99.00 999 1007.7  09.0 999.0 999.0 99.0
93 01 05 21 240 11.6 12.2 99.00 99.00 99.00 999 1008.4  07.9 999.0 999.0 99.0
93 01 05 22 249 12.2 13.0 99.00 99.00 99.00 999 1010.2  08.9 999.0 999.0 99.0
93 01 05 23 287 12.5 13.3 99.00 99.00 99.00 999 1012.5  10.5 999.0 999.0 99.0
93 01 06 00 299 13.8 15.5 99.00 99.00 99.00 999 1014.4  08.9 999.0 999.0 99.0
93 01 06 01 297 08.0 09.3 99.00 99.00 99.00 999 1016.0  07.4 999.0 999.0 99.0
93 01 06 02 295 08.8 10.6 99.00 99.00 99.00 999 1017.8  06.7 999.0 999.0 99.0
93 01 06 03 303 08.0 09.6 99.00 99.00 99.00 999 1019.2  06.0 999.0 999.0 99.0
93 01 06 04 315 07.6 08.3 99.00 99.00 99.00 999 1020.4  05.5 999.0 999.0 99.0
93 01 06 05 341 06.2 06.9 99.00 99.00 99.00 999 1020.5  05.0 999.0 999.0 99.0
93 01 06 06 335 05.4 06.2 99.00 99.00 99.00 999 1021.4  04.5 999.0 999.0 99.0
93 01 06 07 360 05.4 06.0 99.00 99.00 99.00 999 1023.1  03.6 999.0 999.0 99.0
93 01 06 08 353 04.8 05.3 99.00 99.00 99.00 999 1023.2  02.9 999.0 999.0 99.0
93 01 06 09 003 05.8 06.4 99.00 99.00 99.00 999 1023.3  02.4 999.0 999.0 99.0
93 01 06 10 011 04.7 05.0 99.00 99.00 99.00 999 1023.5  01.9 999.0 999.0 99.0
93 01 06 11 026 04.7 05.0 99.00 99.00 99.00 999 1023.4  01.9 999.0 999.0 99.0
93 01 06 12 022 04.5 04.9 99.00 99.00 99.00 999 1024.2  01.9 999.0 999.0 99.0
93 01 06 13 027 04.4 05.0 99.00 99.00 99.00 999 1024.7  01.9 999.0 999.0 99.0
93 01 06 14 019 03.7 04.3 99.00 99.00 99.00 999 1025.2  01.9 999.0 999.0 99.0
93 01 06 15 031 03.5 04.0 99.00 99.00 99.00 999 1024.8  02.2 999.0 999.0 99.0
93 01 06 16 048 03.1 03.3 99.00 99.00 99.00 999 1024.3  02.8 999.0 999.0 99.0
93 01 06 17 349 01.9 02.2 99.00 99.00 99.00 999 1023.5  03.8 999.0 999.0 99.0
93 01 06 18 353 01.9 02.3 99.00 99.00 99.00 999 1022.4  03.4 999.0 999.0 99.0
93 01 06 19 353 01.9 02.1 99.00 99.00 99.00 999 1022.0  03.2 999.0 999.0 99.0
93 01 06 20 021 00.9 01.0 99.00 99.00 99.00 999 1022.2  03.3 999.0 999.0 99.0
93 01 06 21 000 00.0 00.0 99.00 99.00 99.00 999 1022.1  03.2 999.0 999.0 99.0
93 01 06 22 066 00.7 00.9 99.00 99.00 99.00 999 1021.9  03.3 999.0 999.0 99.0
93 01 06 23 291 00.3 00.4 99.00 99.00 99.00 999 1022.7  03.3 999.0 999.0 99.0
93 01 07 00 269 00.9 01.0 99.00 99.00 99.00 999 1023.1  03.3 999.0 999.0 99.0
93 01 07 01 330 01.4 01.6 99.00 99.00 99.00 999 1022.3  03.3 999.0 999.0 99.0
93 01 07 02 313 03.9 04.3 99.00 99.00 99.00 999 1022.8  03.4 999.0 999.0 99.0
93 01 07 03 298 03.4 03.9 99.00 99.00 99.00 999 1022.7  03.4 999.0 999.0 99.0
93 01 07 04 291 02.5 03.0 99.00 99.00 99.00 999 1022.7  03.4 999.0 999.0 99.0
93 01 07 05 299 05.1 05.7 99.00 99.00 99.00 999 1021.9  03.3 999.0 999.0 99.0
93 01 07 06 297 04.6 05.0 99.00 99.00 99.00 999 1021.9  03.0 999.0 999.0 99.0
93 01 07 07 290 05.1 05.6 99.00 99.00 99.00 999 1023.1  02.8 999.0 999.0 99.0
93 01 07 08 289 05.4 06.0 99.00 99.00 99.00 999 1023.4  02.8 999.0 999.0 99.0
93 01 07 09 300 06.9 07.3 99.00 99.00 99.00 999 1023.3  02.6 999.0 999.0 99.0
93 01 07 10 313 05.4 05.9 99.00 99.00 99.00 999 1023.3  02.4 999.0 999.0 99.0
93 01 07 11 316 05.9 06.3 99.00 99.00 99.00 999 1023.5  02.3 999.0 999.0 99.0
93 01 07 12 318 05.5 05.8 99.00 99.00 99.00 999 1023.7  02.4 999.0 999.0 99.0
93 01 07 13 320 03.5 03.9 99.00 99.00 99.00 999 1024.2  02.4 999.0 999.0 99.0
93 01 07 14 343 03.9 04.4 99.00 99.00 99.00 999 1024.8  02.4 999.0 999.0 99.0
93 01 07 15 040 02.3 02.7 99.00 99.00 99.00 999 1024.9  02.7 999.0 999.0 99.0
93 01 07 16 031 02.7 03.1 99.00 99.00 99.00 999 1024.7  03.4 999.0 999.0 99.0
93 01 07 17 044 02.7 03.0 99.00 99.00 99.00 999 1023.5  04.2 999.0 999.0 99.0
93 01 07 18 071 03.2 03.8 99.00 99.00 99.00 999 1022.4  03.1 999.0 999.0 99.0
93 01 07 19 116 02.4 02.7 99.00 99.00 99.00 999 1021.8  02.6 999.0 999.0 99.0
93 01 07 20 148 03.0 03.1 99.00 99.00 99.00 999 1021.8  03.0 999.0 999.0 99.0
93 01 07 21 156 04.1 04.4 99.00 99.00 99.00 999 1021.6  03.0 999.0 999.0 99.0
93 01 07 22 157 03.5 03.8 99.00 99.00 99.00 999 1021.7  03.0 999.0 999.0 99.0
93 01 07 23 163 03.7 03.9 99.00 99.00 99.00 999 1021.4  03.4 999.0 999.0 99.0
93 01 08 00 159 01.8 01.9 99.00 99.00 99.00 999 1021.1  03.7 999.0 999.0 99.0
93 01 08 01 161 02.3 02.5 99.00 99.00 99.00 999 1020.9  03.8 999.0 999.0 99.0
93 01 08 02 186 01.8 02.0 99.00 99.00 99.00 999 1020.5  04.0 999.0 999.0 99.0
93 01 08 03 230 00.5 00.6 99.00 99.00 99.00 999 1020.1  04.0 999.0 999.0 99.0
93 01 08 04 248 01.2 01.5 99.00 99.00 99.00 999 1020.0  04.1 999.0 999.0 99.0
93 01 08 05 269 02.2 02.4 99.00 99.00 99.00 999 1019.0  04.5 999.0 999.0 99.0
93 01 08 06 338 02.2 02.4 99.00 99.00 99.00 999 1018.7  04.1 999.0 999.0 99.0
93 01 08 07 315 02.3 02.8 99.00 99.00 99.00 999 1018.6  03.8 999.0 999.0 99.0
93 01 08 08 341 02.0 02.3 99.00 99.00 99.00 999 1018.2  03.5 999.0 999.0 99.0
93 01 08 09 334 02.7 02.9 99.00 99.00 99.00 999 1017.3  03.3 999.0 999.0 99.0
93 01 08 10 338 02.9 03.2 99.00 99.00 99.00 999 1017.1  03.3 999.0 999.0 99.0
93 01 08 11 354 03.3 03.6 99.00 99.00 99.00 999 1016.5  03.2 999.0 999.0 99.0
93 01 08 12 055 01.1 01.2 99.00 99.00 99.00 999 1016.5  03.3 999.0 999.0 99.0
93 01 08 13 356 01.9 02.1 99.00 99.00 99.00 999 1016.4  03.5 999.0 999.0 99.0
93 01 08 14 341 02.3 02.6 99.00 99.00 99.00 999 1017.0  03.6 999.0 999.0 99.0
93 01 08 15 339 03.7 04.0 99.00 99.00 99.00 999 1017.7  03.8 999.0 999.0 99.0
93 01 08 16 007 04.9 05.3 99.00 99.00 99.00 999 1016.8  03.7 999.0 999.0 99.0
93 01 08 17 026 04.6 04.9 99.00 99.00 99.00 999 1016.1  03.8 999.0 999.0 99.0
93 01 08 18 029 04.9 05.5 99.00 99.00 99.00 999 1015.8  03.5 999.0 999.0 99.0
93 01 08 19 030 02.2 02.9 99.00 99.00 99.00 999 1016.2  03.8 999.0 999.0 99.0
93 01 08 20 029 03.8 04.1 99.00 99.00 99.00 999 1016.5  03.7 999.0 999.0 99.0
93 01 08 21 042 02.0 02.4 99.00 99.00 99.00 999 1016.8  03.8 999.0 999.0 99.0
93 01 08 22 341 01.4 01.6 99.00 99.00 99.00 999 1017.5  03.9 999.0 999.0 99.0
93 01 08 23 338 04.1 04.7 99.00 99.00 99.00 999 1018.6  04.0 999.0 999.0 99.0
93 01 09 00 012 07.0 08.3 99.00 99.00 99.00 999 1018.9  04.3 999.0 999.0 99.0
93 01 09 01 012 06.5 06.9 99.00 99.00 99.00 999 1019.7  04.0 999.0 999.0 99.0
93 01 09 02 005 07.7 08.5 99.00 99.00 99.00 999 1019.7  03.6 999.0 999.0 99.0
93 01 09 03 353 09.6 10.9 99.00 99.00 99.00 999 1020.7  03.2 999.0 999.0 99.0
93 01 09 04 354 08.1 09.6 99.00 99.00 99.00 999 1021.9  02.7 999.0 999.0 99.0
93 01 09 05 356 09.8 10.4 99.00 99.00 99.00 999 1022.2  02.2 999.0 999.0 99.0
93 01 09 06 360 09.5 10.8 99.00 99.00 99.00 999 1022.1  01.8 999.0 999.0 99.0
93 01 09 07 002 10.1 11.4 99.00 99.00 99.00 999 1023.4  01.5 999.0 999.0 99.0
93 01 09 08 003 10.4 11.4 99.00 99.00 99.00 999 1024.3  01.2 999.0 999.0 99.0
93 01 09 09 005 10.7 12.3 99.00 99.00 99.00 999 1024.3  00.9 999.0 999.0 99.0
93 01 09 10 019 14.4 15.9 99.00 99.00 99.00 999 1024.7  01.1 999.0 999.0 99.0
93 01 09 11 018 13.7 15.5 99.00 99.00 99.00 999 1026.1  00.6 999.0 999.0 99.0
93 01 09 12 017 12.4 13.5 99.00 99.00 99.00 999 1027.1  00.1 999.0 999.0 99.0
93 01 09 13 026 14.6 15.8 99.00 99.00 99.00 999 1027.9  00.2 999.0 999.0 99.0
93 01 09 14 022 13.8 15.8 99.00 99.00 99.00 999 1029.1 -00.3 999.0 999.0 99.0
93 01 09 15 023 14.1 15.5 99.00 99.00 99.00 999 1029.0 -00.5 999.0 999.0 99.0
93 01 09 16 019 14.6 17.2 99.00 99.00 99.00 999 1028.8 -00.3 999.0 999.0 99.0
93 01 09 17 024 15.9 17.7 99.00 99.00 99.00 999 1028.2 -00.9 999.0 999.0 99.0
93 01 09 18 022 15.9 16.9 99.00 99.00 99.00 999 1028.5 -01.5 999.0 999.0 99.0
93 01 09 19 025 14.3 15.8 99.00 99.00 99.00 999 1029.0 -01.7 999.0 999.0 99.0
93 01 09 20 031 14.5 15.8 99.00 99.00 99.00 999 1029.2 -01.8 999.0 999.0 99.0
93 01 09 21 019 14.0 16.4 99.00 99.00 99.00 999 1029.5 -02.1 999.0 999.0 99.0
93 01 09 22 019 14.2 15.7 99.00 99.00 99.00 999 1030.0 -02.1 999.0 999.0 99.0
93 01 09 23 034 14.6 17.2 99.00 99.00 99.00 999 1030.6 -01.8 999.0 999.0 99.0
93 01 10 00 025 14.6 16.6 99.00 99.00 99.00 999 1030.9 -02.0 999.0 999.0 99.0
93 01 10 01 025 15.4 17.4 99.00 99.00 99.00 999 1031.3 -02.3 999.0 999.0 99.0
93 01 10 02 022 13.7 15.3 99.00 99.00 99.00 999 1031.3 -02.4 999.0 999.0 99.0
93 01 10 03 021 15.4 17.4 99.00 99.00 99.00 999 1031.4 -02.6 999.0 999.0 99.0
93 01 10 04 020 14.5 17.1 99.00 99.00 99.00 999 1031.2 -02.9 999.0 999.0 99.0
93 01 10 05 019 16.0 17.5 99.00 99.00 99.00 999 1030.9 -03.0 999.0 999.0 99.0
93 01 10 06 015 14.4 16.3 99.00 99.00 99.00 999 1031.3 -03.0 999.0 999.0 99.0
93 01 10 07 016 13.5 15.1 99.00 99.00 99.00 999 1031.9 -03.0 999.0 999.0 99.0
93 01 10 08 012 15.6 17.4 99.00 99.00 99.00 999 1032.8 -03.1 999.0 999.0 99.0
93 01 10 09 023 13.7 16.2 99.00 99.00 99.00 999 1032.8 -03.2 999.0 999.0 99.0
93 01 10 10 017 13.1 14.8 99.00 99.00 99.00 999 1033.8 -03.5 999.0 999.0 99.0
93 01 10 11 018 14.7 16.7 99.00 99.00 99.00 999 1034.0 -03.8 999.0 999.0 99.0
93 01 10 12 019 12.6 14.9 99.00 99.00 99.00 999 1034.9 -03.7 999.0 999.0 99.0
93 01 10 13 016 12.5 13.4 99.00 99.00 99.00 999 1035.8 -03.9 999.0 999.0 99.0
93 01 10 14 019 13.2 14.6 99.00 99.00 99.00 999 1036.0 -04.0 999.0 999.0 99.0
93 01 10 15 015 12.5 14.3 99.00 99.00 99.00 999 1036.5 -04.1 999.0 999.0 99.0
93 01 10 16 020 11.9 13.0 99.00 99.00 99.00 999 1036.9 -04.0 999.0 999.0 99.0
93 01 10 17 021 11.4 12.7 99.00 99.00 99.00 999 1036.5 -04.1 999.0 999.0 99.0
93 01 10 18 031 10.4 11.9 99.00 99.00 99.00 999 1036.0 -04.0 999.0 999.0 99.0
93 01 10 19 027 10.6 11.8 99.00 99.00 99.00 999 1035.7 -03.9 999.0 999.0 99.0
93 01 10 20 021 11.2 12.0 99.00 99.00 99.00 999 1036.3 -03.8 999.0 999.0 99.0
93 01 10 21 021 09.8 11.5 99.00 99.00 99.00 999 1036.4 -03.7 999.0 999.0 99.0
93 01 10 22 006 08.3 10.9 99.00 99.00 99.00 999 1036.4 -03.9 999.0 999.0 99.0
93 01 10 23 013 08.3 10.2 99.00 99.00 99.00 999 1036.2 -04.1 999.0 999.0 99.0
93 01 11 00 014 08.3 09.6 99.00 99.00 99.00 999 1036.2 -03.5 999.0 999.0 99.0
93 01 11 01 005 07.8 09.0 99.00 99.00 99.00 999 1036.2 -03.8 999.0 999.0 99.0
93 01 11 02 347 07.7 09.1 99.00 99.00 99.00 999 1036.0 -04.3 999.0 999.0 99.0
93 01 11 03 344 08.4 09.0 99.00 99.00 99.00 999 1036.0 -04.5 999.0 999.0 99.0
93 01 11 04 354 08.0 09.0 99.00 99.00 99.00 999 1035.6 -04.5 999.0 999.0 99.0
93 01 11 05 357 07.5 08.6 99.00 99.00 99.00 999 1035.0 -04.8 999.0 999.0 99.0
93 01 11 06 356 08.8 09.6 99.00 99.00 99.00 999 1034.2 -05.1 999.0 999.0 99.0
93 01 11 07 352 08.5 09.8 99.00 99.00 99.00 999 1034.4 -05.0 999.0 999.0 99.0
93 01 11 08 343 08.8 09.9 99.00 99.00 99.00 999 1034.9 -04.8 999.0 999.0 99.0
93 01 11 09 003 09.0 10.2 99.00 99.00 99.00 999 1034.2 -04.8 999.0 999.0 99.0
93 01 11 10 007 08.2 09.6 99.00 99.00 99.00 999 1033.7 -04.7 999.0 999.0 99.0
93 01 11 11 014 07.7 08.5 99.00 99.00 99.00 999 1033.8 -04.3 999.0 999.0 99.0
93 01 11 12 018 07.3 08.5 99.00 99.00 99.00 999 1034.0 -03.8 999.0 999.0 99.0
93 01 11 13 020 07.0 07.6 99.00 99.00 99.00 999 1033.9 -03.6 999.0 999.0 99.0
93 01 11 14 017 06.9 07.5 99.00 99.00 99.00 999 1033.8 -02.9 999.0 999.0 99.0
93 01 11 15 025 07.3 08.0 99.00 99.00 99.00 999 1033.7 -01.0 999.0 999.0 99.0
93 01 11 16 029 06.0 06.5 99.00 99.00 99.00 999 1033.4 -00.1 999.0 999.0 99.0
93 01 11 17 027 05.3 05.9 99.00 99.00 99.00 999 1032.6 -00.6 999.0 999.0 99.0
93 01 11 18 030 05.3 05.8 99.00 99.00 99.00 999 1031.7 -00.1 999.0 999.0 99.0
93 01 11 19 035 05.3 06.3 99.00 99.00 99.00 999 1031.3  00.3 999.0 999.0 99.0
